ID	damagedvsundamaged_logFC	damagedvsundamaged_padjFilter
PRRC1	-0.0830793215589778	0.539238701890286
H2AC6	0.077784713251244	NA
KLF12	-0.082570489367877	0.702379323578021
DEFB1	0.115981436872294	0.797756694659034
WDYHV1	0.121047347068479	0.240706671152108
ATF2	-0.0993556152475662	0.160723943843322
TMEM92	-0.045780216996514	NA
NOTCH1	-0.0228921151056534	NA
ELOA3	-0.0291771916703277	NA
ARHGAP1	-0.0609413012142806	0.702866316448775
RB1	-0.36788014323683	0.19261543887436
ST3GAL6	-0.300106549850724	0.100903703187476
DENND1A	-0.0126978334997794	0.882241619815873
CAPNS2	-0.0159846235797833	NA
DMAC2	0.00395825898264138	0.968924009520253
NR0B1	-0.0818827034232663	NA
SOX10	0.00984463627585113	NA
JHY	0.120576334962769	0.0631081695705563
SOD1	0.482542711143167	0.194228298858503
FREM1	-0.0989454054097419	NA
TGFB1	-0.111834869459514	0.642163929821505
FLVCR2	-0.11274099559319	0.325971026535779
RANBP1	-0.00780778656955795	0.95471227336375
SLC6A6	0.165445062673157	0.108489226332854
CARD8	0.617241164224193	0.50682395562171
FKTN	-0.0548941433823786	NA
DIPK1B	0.0042173553846967	0.988708666514306
GTF2H3	0.0340444266284232	0.784916412972618
AK1	0.537930676944507	0.0561441670902042
PPP1R36	0.309634418156175	0.0266136724645153
OR11A1	0.162086929066762	NA
PSTK	0.0103311146809476	0.914310403148149
SUPT6H	-0.088301322160753	0.526830987184672
NACA	0.221255813448319	0.479974708511791
CYTOR	0.117398839150278	0.541071125453929
TOMM70	-0.23506862103648	0.0818188517585249
EMC4	-0.135364153537593	0.571632331287892
IGF2BP1	-0.0643962786209088	NA
PPP4C	0.0304807718314335	0.895221175160609
PLK5	-0.0034912822720976	NA
LARP4B	-0.0174467836386619	0.903319825847089
SUMO2	-0.0532446048399786	0.742062721496774
UTS2	-0.0584317195480359	NA
PHLDB3	-0.022824125038702	0.939969934817628
TBC1D4	-0.230343771765854	0.0812491831101729
HEYL	-0.513780098347837	0.395933607876433
ACPP	-0.00483008805471999	NA
DRC1	0.52742970895847	0.033802681832877
OMD	0.626261843128361	0.105054574871518
AKT2	-0.011996536180617	0.954611862246947
EXT2	0.0169329897575606	0.942277121394119
TLE1	0.0418301495298321	0.852352661827391
SLC35F5	-0.217605084291287	0.334759319799322
NRP2	0.125561849339439	0.406120961080911
ABLIM3	0.160430417877997	0.195966924960374
KCNC1	-0.0817665059371821	NA
CXCR6	-0.151523197915355	NA
YWHAQ	-0.242775683359394	0.314357631805981
GLIS3	0.0216239662906199	NA
HSPB8	0.0979741175768227	0.556081023192791
SPTBN4	-0.000770356436020269	NA
VWA7	0.136572650742482	0.68813244079401
AMOTL2	0.0993227300095191	0.569575017170037
HSPBAP1	-0.0825027060084147	0.335949920569051
RWDD4	-0.217194505833539	0.263803342429873
SNRPB2	0.0646824372260859	0.616957446276657
MLKL	-0.159788838030487	0.484679996293395
TAB3	-0.210238183284833	0.0468802707453753
PVALB	0.0574173828679063	NA
ANAPC7	-0.0340304815209704	0.768824074264648
LOC284933	-0.0672840890899365	NA
NLRP1	-0.119313792149448	0.174696052896349
LEP	-0.00261261990836352	NA
SUN3	-0.0224671060358413	NA
TTTY11	-0.00220837151842742	NA
FOLR1	-0.243914012023645	0.292314745038988
WDR59	-0.022913121481339	0.878374209533821
ZNF101	0.122023664581487	0.40946392110721
NPY	-0.0395969176045689	NA
HRAS	0.316791689916565	0.084306647332132
MACROD1	0.0084439799332715	0.950132414228584
WDR92	-0.171100365124901	0.089093997007658
AMMECR1L	-0.0355864310077814	0.826264929617456
AMELY	-0.0448861973871202	NA
AKIP1	-0.118847532858357	0.359350175794135
PCDHGB3	-0.0796765508959728	NA
DNASE1L2	-0.0340811549165297	NA
CYB5R3	0.119800906023266	0.564933451486869
SLC35F6	-0.0310100122556226	0.849908740179705
FKBPL	-0.082600382970728	0.259716706131202
TASOR2	0.0586676997772582	0.762481747330794
RSPH3	0.27656869215378	0.0606215426978964
ADGRE2	-0.0529902995872039	NA
SNX5	-0.160609820544468	0.231732709981394
CDC14A	0.0109881375998521	NA
PRKAR1B	-0.00878686577233453	NA
RND3	-0.337793051570169	0.264669107372623
COL6A6	-0.0675519188928106	NA
MPDZ	-0.377573984345812	0.0368910111959739
KYAT1	0.00894150134117353	0.932352137715269
TAF7L	0.0143646753186074	NA
CKS2	-0.0173549833441489	0.943601664134387
WDR4	0.105861924513478	NA
ZNF561	-0.144781482534867	0.218387153270268
RAB5A	0.0352992679249387	0.905967174903231
TULP2	0.0375293656320898	NA
ZNF543	0.00551367196258104	0.97075329435442
PPP2R1B	0.0865013050029941	0.27755576902829
PDGFRB	-1.31864173500556	0.0266136724645153
TOP1MT	0.121084117412854	0.657803454777654
LHX3	-0.0549567973206566	NA
UNQ6494	-0.0341437418479695	NA
AGMO	-0.129274653659908	0.195306750354359
DNAH9	0.324910888008372	0.0948409212593831
CRHBP	-0.1216373687993	NA
IGF2BP2	0.246242795152111	0.326866768637339
FAR1	-0.19315917430348	0.135479485805955
LRRC17	-0.659938392985814	0.0963758263575592
CEACAM3	0.025950682316595	NA
CSKMT	0.00589073921736221	0.967210130459766
MTMR14	-0.175207936684083	0.134937370377565
PACC1	-0.132797733246943	0.249905618672924
SAA4	-0.0870911842530154	NA
ADCK2	-0.0668376012335058	0.541071125453929
FAM72D	-0.0186677243245132	NA
TDRP	-0.0608730593239129	NA
NUTM1	-0.0940282142995424	NA
DIP2C	-0.21583780977635	0.0625481999614148
MARK1	-0.065167137296511	NA
STAB1	-0.76013917887352	0.0498515875127318
SCN9A	-0.057659902558988	NA
RNF44	-0.155226032864893	0.160767916561533
KRT13	-0.0100448061069796	NA
LAMC1	-0.275165853817858	0.127383785232025
DENND4A	-0.0186250655393331	NA
ZNF106	-0.347555016828699	0.0495374916130649
UBXN2B	0.14403242599092	0.348776416343104
CRNN	0.00806129021869719	NA
CERS3	-0.00816196185960803	NA
SLC22A23	0.173228466839572	0.383446200075669
HLA-DPB1	-0.924468826744673	0.0603162852799465
OR10H2	-0.298590609799705	0.805341097559846
CIPC	0.042052410804905	0.671436125470368
CC2D1B	-0.011691928126369	0.882552579463425
RAMP3	-0.436866926958362	0.156612163565426
SCGB1C1	-0.00744684848741124	NA
RRN3	-0.286297100600303	0.0266136724645153
PHF3	-0.131370523180072	0.198447503516503
SAC3D1	0.507982471211003	0.149481542218431
CHSY3	0.340154742118249	0.160178200362048
DHRS1	0.128795195660168	0.320583605529178
TP63	0.0224221974256429	NA
AIMP2	0.0175142449806799	0.915158024257369
STMN2	-0.464126565043505	NA
SPACA7	-0.0998523802647039	NA
MTMR2	0.415387959606014	0.0300326339044231
TRMT1L	0.0297986535467651	0.903840712464656
ARMC8	-0.0207047486737993	0.797756694659034
OR3A3	0.0708361993107735	NA
ID2	1.17424910278501	0.0201230705810044
CSH1	-0.0596223776646822	0.598754073395178
RECQL	0.0479035182653832	0.545239880739926
CATSPERZ	-0.116319716662241	NA
SSRP1	-0.254440894803337	0.528254407085868
MTHFR	-0.0942647853248267	0.155500993561889
KDR	-0.293210014627421	NA
TEX101	0.0458096100863716	NA
NEK4	-0.0112591902374216	0.906576670419172
NR4A2	-0.0438087739682492	0.872367932984461
KTI12	0.0602990089450147	0.602133731215643
CHST9	-0.0731353464669534	NA
MXI1	0.345964562997845	0.0715891495130142
KRTAP17-1	-0.0402020026228448	NA
EPHA10	0.037949269255653	NA
NELFB	0.108193102251467	0.671018065295866
KLHL2	0.326464447179416	0.0863579557237341
FAM83F	0.0502447791991966	NA
AFDN	0.144999816565726	0.0880300885376392
POGLUT2	0.284683314420076	0.0535833455279875
IRX4	0.0485951160374589	NA
CITED1	0.00424494751383809	NA
IL2	-0.0111617526145569	NA
ABCB8	-0.0417856490282496	NA
SLC23A2	-0.132627207344752	0.185254190579019
PRR12	0.159222600688123	0.321416348144833
PTPN22	-0.157849601032299	0.317417510788435
IFI27L1	0.0640895562752115	0.77875241412864
PPP1R3E	-0.0412825950971595	0.561065922551795
FLT3LG	-0.0992119573903777	NA
GNPNAT1	0.371278355729704	0.0462358422767263
UPRT	0.0634027098879943	0.377418445367355
ARHGAP22	-0.145032300794039	0.645400836856363
PEX1	0.0708432494313061	0.610439783494945
GSTZ1	0.446744531268029	0.0417365705386252
SPEF1	-0.0250735763029218	NA
ENDOD1	-0.152593752118307	0.550089797769513
NLRP2	0.00142157375371194	NA
PTPN11	-0.153499228419076	0.371380359272252
SLC7A10	-0.0998673744859716	NA
ADCY7	-0.362952837501788	0.180996141539984
ZDHHC14	0.0289762835079913	0.885319851213069
USP33	0.210685372690841	0.681867100348805
PARVG	-0.188144017585249	NA
GP5	-0.0294922008250684	NA
FOXP3	0.0277152606571691	NA
PRR5L	0.00635102842483079	NA
HOXA7	0.194900152790847	0.630537985546571
ARMC2	0.00130217577631508	NA
WDHD1	-0.0102212172891532	0.928322594520447
NIPAL3	0.25565139628164	0.0370645229693116
BTBD8	-0.0321714933641302	NA
SOHLH2	-0.0501519252163662	NA
ZNRD2	0.197128917521229	0.269154691124542
TNFAIP8L2	-0.322115064214002	NA
PIFO	-0.226738769643755	0.129161299288731
FUT1	-0.115916274456057	NA
SLC29A3	-0.161897118793727	0.229300612266184
LHX2	-0.128777615335202	NA
HMGB1	0.279451028240818	0.323194245383853
GCNT3	0.0105285878962255	NA
FAM210B	0.0759803374095875	0.681338512782998
PLEKHG5	-0.171332747368218	0.351062512137499
POLN	-0.0475123088017711	NA
MBIP	-0.128522958854002	0.584867443530359
UBR7	-0.151915053923317	0.400726576094857
KLC1	0.0107190926480923	0.961272219092486
VXN	-0.259243381444105	0.0515287166420226
HCRTR1	-0.00338047325696357	NA
ZNF524	0.286536606387294	0.338849723248947
ZMYM4	0.00751586643504967	0.961673958525288
MAGEA11	0.0294945959641596	NA
RNF182	0.0384688032445323	NA
HDHD5-AS1	0.232724106845779	0.221386021703921
HSD17B7	-0.052703164955407	0.70687626475621
UXS1	-0.00865503078558925	0.969931150171564
C19orf57	0.16799171636513	0.392614945793133
GNAT1	-0.0487499570690676	NA
LMO2	-0.360085659301767	0.365448394274135
E2F4	-0.217330189338105	0.158560631868236
RXFP1	-0.0581347626297022	NA
CCDC150	-0.0010876886269948	NA
SDHA	-0.185251501157463	0.440367981089968
LHX5	-0.00357252281398596	NA
STAT3	-0.289006155284816	0.0643670829192523
MGAT5	-0.0456368662106773	NA
SNAI3-AS1	0.0812579677979458	0.729301356074092
CLEC4F	-0.0290743471104798	NA
YEATS4	-0.340804209074599	0.0643359564769258
NEU3	-0.0403318947296381	NA
MCL1	-0.252480058506442	0.332190808975727
PDK2	-0.0570587483827461	0.715895918215128
DENND2B	-0.125282850317642	0.222111351924236
TOPBP1	-0.103124088326095	0.168622200086586
PRPF4B	-0.105901538270888	0.41067551951962
MEAK7	-0.0171444291371228	0.846473161184323
DNAAF1	-0.0793973875029639	NA
BMP2K	-0.0383442961425087	NA
NFKBID	-0.00375793756775884	NA
SDC4	-0.597107784028465	0.0362962555634345
SERPINA4	-0.089557243958693	NA
ARL15	-0.105518903648188	NA
NR5A2	0.0297581532931968	NA
LRRC36	0.0361516750703451	NA
NPC2	-0.761449514245814	0.131126314769025
SMR3A	0.177852791843893	NA
C1orf226	0.222492998171242	0.156242169611181
NFYC	-0.138467948976426	0.198938379881548
GRIN2C	0.0493982703519526	0.864647780603855
HNRNPH3	-0.222131439073621	0.125344864218527
HDAC5	-0.0116971647570205	0.945928871913746
H4C2	0.471496705446251	0.0367169999317795
ZNF711	-0.0365725011701882	NA
CCDC47	0.0194856875439354	0.903321540670476
GNB3	-0.0908196445552259	NA
FXYD5	0.290249224010299	0.3071121953203
LYRM7	-0.084533805589	0.534218703969446
SERF1B	0.225643239513728	0.12342316175261
SMAP1	0.0869125075862709	0.249427061362862
GASK1A	0.00659854529441021	0.9845430010684
AGPS	0.0215781713907358	0.84331481015499
CALB2	0.285865816770706	NA
RSAD1	-0.195777784770033	0.110643174298987
MAP7	0.127195204419743	NA
MYPN	-0.0393504346264377	NA
PRKCZ	0.43976885033486	0.298057966984619
NPR3	1.03786914338637	0.0337917565649041
BAGE4	-0.0273257683768755	NA
PTGS2	0.39540983801133	0.244573470601238
ENO3	-0.00398479465954149	0.986932496703913
GAPVD1	0.167540160557444	0.0846869365107275
CD1E	-0.0973755186830245	NA
TEX28	-0.026545047770219	NA
DAOA	-0.0609958170445536	NA
RALGDS	-0.289311825025993	0.527183740529188
SH3BGRL2	0.0217549321914592	0.830448234787216
EIF4ENIF1	0.0696211778981244	0.472422336161245
TNNC2	0.0342046307976804	0.82256387400397
ETNPPL	0.270708378854121	NA
GPR84	-0.10640563535569	NA
S100A1	0.239381429839241	0.69209497250475
ECHDC2	-0.158050143882196	0.227500032021998
BAIAP2	0.252088150714057	0.0970799344559715
ISYNA1	0.102049307666391	0.630046181165894
PPT1	-0.252485014364591	0.350980457731003
CCPG1	0.0070982509142447	0.982502069654519
RNF2	0.175953794249455	0.0539522382164024
MMP20	-0.0278523967736541	NA
RBP5	-0.00874683060350442	NA
RRP7A	-0.112298013136858	0.43007235632454
DKFZP434H168	-0.0197671873732282	NA
KLHL5	-0.080180131759987	0.443136973633949
AP5S1	0.416530843086302	0.105054574871518
MCU	-0.035677739597673	0.790593258040263
UBE2Z	0.119275084735616	0.48203731605451
CDYL2	-0.000512180105780898	NA
NDUFAF5	0.0866147183124107	0.405229644715529
RBSN	0.0985507522401999	0.399094872601714
ESPNL	0.515334258535157	0.0812491831101729
PANX3	-0.0111021127207554	NA
MAPKAPK3	0.254066933348871	0.0872128604939225
WDR17	-0.0758616422769287	NA
ME2	-0.227044557295026	0.128529149568049
DAZ2	-0.0586048638915813	NA
BFAR	-0.162091506780693	0.0817328258228753
DOCK7	-0.101943646896351	0.365448394274135
TMEM89	0.0335375271521595	NA
DNAJC2	-0.0647050192665197	0.56387514377597
EEPD1	-0.138857665388426	0.365872452317565
PTPRT	-0.0238103187933042	NA
STX4	0.00330216849059086	0.980499969752193
UST	-0.220638747914206	0.218610179023253
MAGEB18	-0.0323735857969765	NA
SNCAIP	-0.238241266276137	NA
PM20D1	0.0183563282264841	NA
MSH2	-0.189201729498373	0.175935950224811
TMSB10	-0.407600981318416	0.178745525788253
MTHFD2L	0.12930925154381	NA
SPATA17	0.102866108736873	0.332540890670943
CCN1	-0.0608816820226965	0.908881208077414
NEMP1	-0.187671756115007	0.145989248280888
ZDHHC11	0.148921392602059	0.608511259893043
LYPD1	-0.10644989178427	NA
WNT16	1.10933776651918	0.0838632635252216
PRAME	-0.0521447587336765	NA
RBMS2	0.232932414054711	0.0884451508831399
SYAP1	0.133538427293624	0.315135666462475
CIAPIN1	0.0534819192610519	0.554277583849699
MMP28	0.104779927970244	0.684664693928873
C1QL3	-0.0619581322150239	NA
AARD	0.111849533293609	NA
PEX7	0.00565735329840667	0.97190703363424
CIT	-0.257718367460551	0.27252343394541
PMS2	-0.00315892081525959	0.97680737662651
MUC13	0.0284946427034189	NA
C17orf58	-0.07657896502487	0.517493840276761
PUS7L	-0.0484240394406485	NA
ANKRD30BP2	0.0302362647277141	NA
MMP16	-0.0800804056213163	NA
KLK1	-0.0593165071561954	NA
MYO1H	-0.024150757906398	NA
LRRTM3	-0.106368976161829	NA
SNURF	-0.127495663121944	0.575842257202603
PDIA3	0.351044141806229	0.155270650695721
TUFT1	-0.0358084041322335	0.816675225612365
IPMK	0.0118800799432984	NA
HMBS	0.0125041858215662	0.91170778229298
BMS1	-0.0792698066156819	0.366850595097546
SOS1	-0.0283467452685069	NA
BRAP	-0.046001072301815	0.405837655737208
AXIN1	-0.0451622355939846	0.760022368371556
TP53BP1	0.0283976632493387	0.857046220567268
EFCAB1	-0.0777126370211002	0.356507176735262
RNF103	-0.126483399192294	0.372592933880177
PSMA2	-0.173722735767706	0.484073383160071
MTCH1	-0.0496521126581955	0.856347462511039
SMARCE1	-0.0372891864750937	0.692883455377182
ARHGAP36	0.0205390271580892	NA
CHAF1B	-0.0294519157662339	0.697483862665399
RACK1	-0.391488189316536	0.125344864218527
CD34	-0.142417145765987	NA
AEBP2	0.04084009348456	0.815519246627641
COX6B1	0.234095039856785	0.224788588781981
ZNF175	-0.228232235957725	0.0551780759476445
CDKN2AIP	-0.0312329991558025	0.700993440415913
CCDC51	0.137222065609116	0.161654512222628
TRIM69	0.111489800393103	0.370066158276624
UBB	-0.54101638205347	0.164785508011074
LRRC71	-0.0357522774431021	NA
NIPSNAP2	0.0322381611065336	0.844499609152428
PDIA5	0.112979176453152	0.343885995099353
DENND10	-0.236515508129337	0.131126314769025
NFIL3	0.208991487058754	0.233162901872712
WDR78	0.083607166159873	0.408028810707167
ATF5	0.0187927544061687	0.929481806040174
FBLN2	-0.00912624926128333	0.973690473355173
FRMD3	-0.0419740467704647	NA
CD93	-0.180991880154089	NA
TIMM9	0.0574971294257587	0.674959204483176
MORC2	0.217556478930167	0.0860504507677543
PIGO	0.0425402243372855	0.783758594146616
GDAP2	-0.0187073665310404	0.843797880672583
ZNF134	0.0160681674301175	0.879429089289127
PCMTD1	-0.0376204272862898	NA
TUBA3FP	-0.0715094482550727	NA
GUCA2B	-0.205423992788601	0.723566573242382
BRD7	0.0722513457785826	0.52701101147417
SAV1	-0.237645387660376	0.266151743705887
SPOCK1	-0.0460710884078364	0.888010641286418
COG7	0.0144276920030657	0.912359796937532
CCS	-0.0335425577464379	0.913331917167274
SNX33	0.122144272851422	0.402326012219121
NIN	0.0534712470707163	0.595090675308194
EEF1AKMT2	0.0637686444729476	0.731022476918169
LOC100128993	-0.076018322702187	NA
CUEDC2	-0.0590596815696972	0.612217090075706
WWP1	-0.0639278601779871	0.582102757753932
ERGIC1	0.151542644623758	0.292453776845463
SSMEM1	-0.017142306982363	NA
MRPL38	-0.171340197432498	0.150697778103145
CHD4	-0.0446067280373458	0.749934568866645
APOBEC3H	-0.0995310810747622	NA
HMGN5	-0.0609293686825418	0.71947896249291
TRMT61A	0.161745170055796	0.192672307342656
SS18L1	-0.112885840253739	0.244323878692657
C7orf33	-0.0684831867409353	NA
LBH	-0.343605208642358	0.0903296976207912
KCNA2	-0.0792481693963667	NA
TMEM115	0.0130363173405909	0.915506256685633
VPS37C	-0.0468977047851407	0.699581156187983
RPL3	-0.0614050081377797	0.821190738412656
LIM2	0.0242626974548633	NA
SLC7A14	0.0309009481292269	NA
FRMPD2	-0.084135185347402	NA
ATXN7L3	-0.214140208862176	0.291541935429413
UTP4	-0.0317772607369563	0.895732406255491
FLOT2	-0.12851377584061	0.113413538041413
MCTP2	-0.0884271732409875	NA
SULT1A4	-0.179758690472053	0.255770376467711
ZNF619	-0.0166911488801972	0.872742472540184
TBC1D29P	-0.0278017929838275	NA
GTPBP2	0.0332236360538869	0.741664444872552
FFAR1	-0.0297611389613481	NA
ZNF232	-0.023651478806809	0.842207362543291
NDUFA9	-0.074598369755008	0.632161557993873
LTBP1	0.108202230423784	0.598689766323335
RNASEH1	0.0105306828223137	0.955541025377655
AGTPBP1	0.0940616817995213	0.420411972662496
PTBP3	0.0890383156509253	0.563315321945181
PTPMT1	0.118528091751456	0.153437599861612
ZNF473	-0.0235517761693212	NA
TNFRSF1A	0.0758246216442127	0.607252926942505
NTMT1	-0.122081149844804	0.207967624784411
RFLNA	-0.491677802475261	0.0851361988780062
RNF144A	-0.199003478396573	NA
VIPR1	-0.0771331963767112	NA
ZNF687	-0.190762650007504	0.109643711738676
SRPK3	0.324326381470653	0.0687029034311935
RSU1	-0.114797902782768	NA
LINC01558	-0.0597408517540625	NA
FLJ33534	-0.00507953876540582	NA
CAPN8	-0.0216783798134692	NA
DNMT3A	0.17380173820837	0.0932965524330877
KNDC1	-0.00670995172083517	NA
CD22	-0.0695151500594141	NA
RBM23	-0.188414077412601	0.104359534087129
DLG2	0.0127741302402226	0.8937251922811
BSPRY	-0.00114212159160387	NA
FKBP11	0.495802213303185	0.0255898931385228
LEFTY1	0.0165991016275691	NA
PARP8	-0.198220291196029	NA
E2F6	-0.120459776241292	0.321416348144833
WBP1	0.0160157931091778	0.931628172875147
SMAD3	0.0961750778960461	0.515568496767361
WNT11	-0.358324798646565	0.0991402303938625
GORASP2	0.49214145330343	0.0311390890047215
PSRC1	0.354270122805496	0.0621537293014138
B3GNT7	0.0309551740316934	0.954003227594996
ELK1	-0.149419023607524	0.132692109130812
PRDM16-DT	-0.123820464203131	NA
SYTL3	0.0674297393964813	0.6441598884403
APOL6	-0.23270205234663	0.128765036586863
C6orf201	-0.0522637337113576	NA
UNC5CL	-0.126630242699129	NA
WDR83	0.218702036941808	0.277906307285164
YIPF6	-0.239813748799989	0.521688083686807
PCBP1	-0.324917357834234	0.200998196251788
TAOK1	0.0377765758710759	0.853482035144315
CXCL12	-1.30020909969667	0.17571143186436
CES3	0.0943318994024168	NA
TMBIM6	-0.116798237108322	0.622133855334401
PAICS	0.22624737502428	0.268063646799956
TMEM106A	-0.0432435976895767	0.545866323125918
PTPN1	0.0888003591203101	0.287873114763281
SLC35A2	0.244992436209534	0.119720333711612
INE1	0.0212092704364737	NA
LIMK1	-0.00280303529613821	0.983194639150513
KALRN	0.159538693959443	NA
ZBTB40	-0.0824958962585767	0.528731670308382
TNFRSF10C	-0.0544764843439018	0.735447217937076
SLC39A6	-0.18285538170952	0.414589265504273
ACTG2	-0.195520400524898	NA
CAPZA2	0.0214451035401088	NA
BRINP1	-0.0341590662659886	NA
CLEC5A	-0.215256849035396	NA
ZNF850	0.0440722753587439	NA
LCE1D	-0.376346724413863	0.829298397396598
IFI6	-0.174180032179349	0.547511245122083
KRIT1	0.0521182453704976	NA
ANXA10	-0.0572742097018896	NA
ACOT9	0.0158269043220297	0.904206119357759
GHDC	0.130126762910989	0.312521415817955
ZNF546	-0.0552044703316931	NA
ITFG1	0.116650361219346	0.731353449358382
TAP2	-0.0154092787068432	NA
HSPA5	0.351621886200555	0.102929273037185
LRRC37B	0.0111987754278895	0.913331917167274
CATSPER1	-0.0380995517729098	0.714534826672301
KIAA1614	-0.0407222660584009	0.784856137130121
