ID	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_logFC	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_padjFilter
Cox5a	-0.0509016807410854	0.800006993734476
Cox5b	0.0547244063248531	0.722666086388928
Cox6a1	0.329000908674528	0.197717620908234
Cox6a2	-0.168426580151761	0.480133285903194
Cox6b1	0.138099536153945	0.427931423389018
Cox6b2	-0.0714336685634107	NA
Cox6c	0.106550668986158	0.579120419920603
Cox6c-ps1	-0.027938060177874	0.917151277772467
Cox7a2l	-0.0400648805346098	0.819329964013408
Cox7b	0.065223335519752	0.698981479331946
Cox7b2	-0.0408223765008655	NA
Cox7c	0.0934623438697955	0.593408772182226
Cox8a	0.036299321999028	0.865743203578373
Cox8b	-0.54462175487154	0.0915376715437719
Cp	0.851752586000785	0.0453020417810872
Cpa1	-0.190183671199507	NA
Cpa2	-0.0635285873624278	NA
Cpa3	0.000952781582688189	0.996151218878057
Cpa4	0.0531308808785997	NA
Cpa6	0.00364187741614774	NA
Cpb1	-0.0866227979131473	NA
Cpb2	-0.156395330800904	0.436396412753031
Cpd	-0.0616732503437412	0.831198125181069
Cpe	-0.0273268194620648	0.865703916659813
Cpeb1	0.31898153569804	NA
Cped1	-0.841731968450819	0.085863286190859
Cpg1	0.13547381842839	0.459684773136362
Cplane1	0.107807083803419	0.600924347734727
Cplx1	0.131043918250981	NA
Cplx2	-0.121863792473745	NA
Cplx3	0.0429020339003863	NA
Cpm	-0.239761449429432	0.167414184858046
Cpn1	-0.074211671039353	0.717110262434724
Cpne2	-0.172356863192419	NA
Cpne3	0.427290005352143	0.19844807032306
Cpne4	-0.014039149112719	NA
Cpne5	-0.212942704762544	0.138980670593944
Cpne6	-0.0240807413407573	0.944593506673598
Cpne7	-0.186095013353659	0.210053462863325
Cpne8	-0.147812336005234	0.800224552251503
Cpne9	-0.0498161208286652	NA
Cpox	-0.199335537293177	0.545052185380945
Cpped1	-0.329710214426411	0.194264708078926
Cpq	0.106833219637917	0.6048562525841
Cps1	0.0811115012943882	NA
Cpsf1	-0.00340510379596548	0.986156789900763
Cpsf2	-0.0152603943981831	0.960246180677765
Cpsf3	-0.0661124241320223	0.798198010993693
Cpsf4	-0.0806258655601901	0.618387834476613
Cpsf6	-0.162567722123532	0.686282376512873
Cpsf7	-0.0560526644886767	NA
Cpt1a	-0.404175776692677	0.209639721444742
Cpt1b	-0.056017731353081	0.899095966765648
Cpt1c	0.246410171185781	0.239872648617424
Cpt2	-0.157510976238013	0.359097808861681
Cptp	-0.115884393793001	0.622730497362766
Cpxm1	-2.07451580774971	0.00512762844336311
Cpxm2	1.41674760159584	0.0207935139118902
Cpz	-0.80749512878063	0.137573232005133
Cr1l	0.291073322284776	0.157062722129396
Cr2	-0.00943664246976539	NA
Crabp1	0.0792222693792421	0.73446375209701
Cracd	-0.203672634806349	0.346057781095978
Cramp1	0.498122590453066	0.0746373716454278
Crat	0.0473867626402615	0.816556533250615
Crb2	0.0129958822310483	NA
Crb3	-0.12858009634888	0.484493285313526
Crbn	0.300763413050884	0.286959634555511
Crcp	-0.0698875724745616	0.7419640675807
Creb1	0.01327743873515	NA
Creb3	0.0830168553666173	0.743696929247275
Creb3l1	-0.0811775028406387	0.705893090647116
Creb3l2	0.0151451204358724	0.972330855485724
Creb3l3	-0.266581386634574	0.42736550144851
Creb3l4	0.0591859723660102	0.772541085570937
Creb5	-0.260679228078741	0.391839371022459
Crebbp	0.130493350701448	0.578988705668408
Crebl2	-0.0185117072585221	0.972330855485724
Crebrf	0.189601965448164	0.760046536854678
Crebzf	0.0410568379059644	0.863923713878489
Creg1	-0.191093498155873	0.600164845341625
Creg2	0.107080498875836	NA
Creld1	-0.1832773440384	0.404272350430826
Creld2	0.0823447055796507	0.640594672241119
Crem	0.156069079814073	0.363963348973233
Crh	0.0380275559716248	NA
Crhbp	-0.0296434000078314	NA
Crhr1	-0.14059207118124	NA
Crhr2	-0.0453773349899294	0.762030824642296
Crim1	-0.215138045824908	0.238197145318157
Crip1	1.43899042245419	0.0176927029114881
Crip2	0.491690809642071	0.030991343253159
Cript	0.0391755479462947	0.896043487743658
Crisp2	-0.0661438689271074	NA
Crisp3	0.0317054447151293	NA
Crispld2	0.455855375452295	0.207591491720772
Crk	0.11713173572546	0.828073692300706
Crlf1	1.03873127620717	0.00494250441978928
Crlf2	-0.0480830872924152	0.808497764019884
Crlf3	0.0360667242427617	0.902256749771245
Crls1	-0.298423884440563	0.0983087208052577
Crmp1	-0.0952194413021656	NA
Crnde	0.221989501694978	0.28196455958347
Crocc	-0.0442822268247394	0.868210176233215
Crot	-0.0938006761926529	NA
Crp	-0.113525328575722	0.47573137665693
Crppa	-0.198886847060342	0.67319713014487
Crtac1	-0.0593242192335603	NA
Crtap	-0.012965627624709	NA
Crtc1	-0.0172268364440908	0.928546539615883
Crtc2	0.109130712134041	0.553102948100722
Crx	-0.152512040591389	NA
Crxos1	-0.251920380336577	NA
Cry1	0.110975946807072	0.702649695426426
Cry2	-0.0362954073855288	0.916145503350752
Cryaa	0.129814400151425	0.440560301699251
Cryab	-0.398737526468718	0.490654169676888
Cryba1	-0.121972592928371	NA
Cryba2	-0.145796476030418	NA
Cryba4	-0.357594490273143	0.0296969773189413
Crybb1	-0.198283486665752	0.217766325865549
Crybb2	-0.210051239540115	NA
Crybb3	0.00496872822280903	0.985709840148192
Crybg2	-0.0641753090212438	NA
Crybg3	-0.285765956683751	0.126203063656571
Cryga	0.0943363282663352	NA
Crygb	-0.0161103222297507	NA
Crygc	0.0025348107320724	NA
Crygd	-0.111946770124582	NA
Crygn	-0.303879335883749	NA
Crygs	-0.235076677399359	0.212741109354635
Cryl1	0.224879033909112	0.573008531405793
Crym	-0.0455355327559328	NA
Cryz	0.173597051128734	0.392192557504967
Cryzl1	0.470572824725974	0.0489854758488369
Cs	-0.0755299726637872	0.76704800868281
Csad	-0.0254728280174454	0.934053130011531
Csap1	-2.288956510715	NA
Csdc2	-0.16101169810157	0.28196455958347
Cse1l	-0.0118617848575528	0.965533804885811
Csf1	0.0520185769707169	0.77013385019097
Csf1r	-1.00660142214077	0.0168806155271242
Csf2	-0.0322635818041386	NA
Csf2ra	-0.0142788759668155	0.971249425273668
Csf2rb	-0.0266742876751511	0.875996288110278
Csf3	0.0624378312719083	NA
Csf3r	-0.198567606614828	NA
Csgalnact1	0.157194217267135	0.430040936832178
Csgalnact2	0.0884452225034806	0.680113491045614
Csk	-0.213806503264008	0.233420965556224
Csn1s1	-0.193298701076105	NA
Csn2	0.0223235816754785	0.947612091006862
Csn3	0.00322223810450506	NA
Csnk1a1	-0.133080155387969	0.554455346195126
Csnk1d	-0.379854272492564	0.235828052223366
Csnk1e	-0.124993732722895	NA
Csnk1g1	-0.0680289700401246	NA
Csnk1g2	-0.109792415903524	0.597082564591865
Csnk1g3	0.00154673373917991	0.992029749030558
Csnk2a1	-0.168985664122882	0.630642982172667
Csnk2a2	0.0610219564035503	0.822844545339116
Csnk2b	-0.0803377474498177	0.784888489560771
Cspg4	0.170728464839513	0.449762772018114
Cspg5	-0.201801114210533	NA
Cspp1	0.202521948652693	0.261378938101691
Csrnp1	0.800475717877283	0.0058086803650649
Csrnp2	-0.226303729401119	0.17323342474699
Csrnp3	-0.0784022892576868	NA
Csrp1	0.254402483888873	0.30078781839708
Csrp2	0.229986938398872	0.826724933426367
Csrp3	-0.279782609222345	0.418233971362395
Cst11	-0.108541279597095	NA
Cst12	-0.152234043745223	NA
Cst3	-0.095441086136713	0.560839491976282
Cst5	0.0363046513993739	NA
Cst6	-0.174565917371194	NA
Cst7	-0.336757821242044	NA
Cst8	0.145775198848511	0.47823566600709
Cst9l	0.0394993053713808	NA
Cstb	0.0186823972813954	0.962411495128041
Cstf1	-0.188413126356229	0.322291812058485
Cstf2	-0.0168840633355352	0.923163658954073
Cstf2t	0.323083179483813	0.0907185469109789
Cstf3	-0.182396999829509	0.215026682370788
Ctbp1	-0.0706705858837537	0.760407044145586
Ctbp2	0.188965332823917	0.329477981623215
Ctbs	0.0174738039503737	0.947455429099192
Ctc1	0.00487360405471726	0.985709840148192
Ctcf	-0.112426168138404	0.64686150072913
Ctdnep1	0.0354057329760309	0.910211030784943
Ctdp1	0.127203403081985	0.467249909570632
Ctdsp1	-0.0426897621393127	0.841889120273297
Ctdsp2	0.389197673741846	0.0346182444362507
Ctdspl	0.085280574580719	NA
Ctdspl2	-0.249805429759924	0.588891203480738
Ctf1	-0.0328348706227093	0.897479300114384
Cth	-0.0133285632517168	NA
Cthrc1	-0.323032141660921	0.153679253911702
Ctla2a	-0.190261327918753	0.40696823039212
Ctla4	0.0624424441122304	NA
Ctnna1	0.179182107049144	0.281392891392774
Ctnna2	-0.0567539984580021	NA
Ctnnal1	-0.182056676498934	0.47978577821483
Ctnnb1	-0.197365235277665	0.317630081709309
Ctnnbip1	-0.225417219680276	0.322541400832945
Ctnnbl1	-0.0934732334245272	0.681086668843541
Ctnnd1	0.076446175128611	0.689384182182144
Ctnnd2	0.112832575206937	NA
Ctns	0.126393010495258	0.394190870841778
Ctps1	-0.0302658886814733	0.89520886148252
Ctps2	0.266948617412801	0.167262146369088
Ctr9	-0.208488434363764	0.258172788188257
Ctrb1	0.00551429453440999	NA
Ctrc	-0.0742299184369752	0.864457945151202
Ctrl	-0.264285640126319	0.179758083524816
Ctsa	-0.0842369432197465	0.69322043611483
Ctsb	0.12234346441184	0.69322043611483
Ctsc	-0.282877636449291	0.284886860594301
Ctsd	0.0761577297860363	0.627009370175298
Ctse	-0.551856661758537	0.192137348645727
Ctsf	0.0359634290063564	0.819208969609463
Ctsh	0.0272050034372384	0.934076713507156
Ctsj	-0.0103759037745128	NA
Ctsk	-0.691707143467024	0.00740055119479619
Ctsl	0.294110482755249	0.296077572482046
Ctsm	-0.102079514291046	NA
Ctso	0.896584132675112	0.00376708120833473
Ctsq	0.0417329526360355	NA
Ctsql2	-0.0890246952487672	NA
Ctsr	-0.119008689375135	NA
Ctss	-0.179249518423843	0.809022296786319
Ctsw	-0.358982883939331	NA
Ctsz	-1.2746623987862	0.00552239528765259
Cttn	-0.0912540403585336	0.748125434159414
Cttnbp2	0.0454534239634761	NA
Cttnbp2nl	-0.0865957638379928	0.586823533840242
Ctu2	0.0226854104514969	NA
Ctxn1	-0.00416495486060597	NA
Ctxn2	-0.0843378994826693	NA
Cubn	0.597724777303934	0.375928078843427
Cuedc1	-0.159942199728007	NA
Cuedc2	0.0363902336634716	0.897404358557086
Cul1	0.00265276811880355	0.990649653028963
Cul2	0.0114768579524842	0.957642726859568
Cul3	0.56813203858718	0.0360185670951351
Cul4a	0.0348271793998727	0.870851901170548
Cul4b	0.211111020580979	0.402607207697449
Cul5	0.0512918110216463	NA
Cul9	-0.115706444545213	0.486710094258597
Cuta	0.132661444062942	0.549818543527076
Cutc	0.129866291830622	0.528475548205534
Cux1	0.0991921326722611	0.682010639184837
Cux2	0.069537201974029	NA
Cuzd1	0.0238785064973372	0.928012072262684
Cwc15	0.108727178582173	0.577652738221658
Cwc22	0.400708160939283	0.0522185322229803
Cwc25	0.236297466756842	0.550335294679405
Cwc27	0.135846339484646	0.603211565850206
Cwf19l2	-0.0821941738884737	NA
Cwh43	0.0132507360415985	NA
Cx3cl1	-0.335654579476248	0.183309884774009
Cx3cr1	-0.0481970813410939	NA
Cxadr	-0.0232236119223677	NA
Cxcl1	-0.0967580525527536	NA
Cxcl10	-0.0194075367190152	NA
Cxcl11	0.0961308120744642	0.673441576052335
Cxcl12	-1.98270320006781	0.0265851353467682
Cxcl13	-0.434859962969849	0.667872370925734
Cxcl14	0.0923878269970846	0.591688440565371
Cxcl16	0.234572441206899	0.476079109507565
Cxcl2	-0.00669148997546198	NA
Cxcl3	-0.0259842207269427	NA
Cxcl6	0.0126899315525257	NA
Cxcl9	0.00823484287867782	NA
Cxcr1	-0.048576736287318	NA
Cxcr2	-0.0673818068807437	0.706691048828655
Cxcr3	-0.147908150988727	NA
Cxcr4	-1.67960960446083	0.00371532033170705
Cxcr5	-0.0496900003891625	0.760578595092577
Cxxc1	0.0093202671214776	0.967855329549509
Cxxc4	-0.106232127409648	NA
Cxxc5	0.313479953034511	0.180359146150053
Cyb561	0.236416196000025	0.47618398170963
Cyb561a3	0.578475552915309	0.0149429891731515
Cyb561d1	0.215642232829959	0.363900682305332
Cyb561d2	-0.0692049156512216	0.689779403554753
Cyb5a	0.114372788622271	0.533832555642371
Cyb5b	-0.0371021768205466	0.822987728485614
Cyb5r2	0.14736963969131	NA
Cyb5r3	0.319581985754809	0.0535150130564809
Cyb5r4	0.177875683319179	0.509560736953816
Cyba	-0.193991953515781	0.198674691941351
Cybb	-0.0589213590143043	0.901691612160713
Cybc1	0.0334952907933221	0.868428020774834
Cybrd1	-0.503618711239437	0.0459482330995467
Cyc1	-0.105650408655817	0.74153865851031
Cyfip1	0.186016371036391	0.377007738770845
Cyfip2	-0.0274712161000679	NA
Cygb	-0.115289351812853	0.677248139003138
Cyhr1	0.00795714672476322	0.974195048672167
Cyld	-0.0347235185923287	0.850541405860861
Cym	0.0378137908783058	NA
Cyp11a1	-0.196377803310051	NA
Cyp11b1	0.112567853923741	NA
Cyp17a1	-0.0654475184749668	NA
Cyp19a1	-0.0804773993798875	NA
Cyp1a1	0.00238025813616893	0.990649653028963
Cyp1a2	0.0458031747059024	NA
Cyp1b1	0.489017479392619	0.354456237912225
Cyp20a1	0.135923640423234	0.387051408270417
Cyp21a1	0.204343944409016	NA
Cyp26a1	0.00583860435096373	NA
Cyp26b1	0.141620682433445	0.551318552789977
Cyp27a1	-0.0566242805681494	0.79912630996623
Cyp27b1	0.0037111976194808	0.990307590401126
Cyp2a1	0.0332210489565918	NA
Cyp2a2	-0.0194706414547694	NA
Cyp2a3	0.0742974617306533	NA
Cyp2b12	-0.0645374331159445	NA
Cyp2b21	0.0579370975854721	NA
Cyp2b3	-0.219768512331678	NA
Cyp2c11	-0.0448829743266073	NA
Cyp2c13	0.0517971043590189	NA
Cyp2c22	-0.018224204294329	NA
Cyp2c23	-0.0106098351859814	NA
Cyp2c6v1	-0.0428667353577019	NA
Cyp2c7	0.180161869504329	NA
Cyp2d2	0.135333756422042	NA
Cyp2d3	0.132231499761922	NA
Cyp2d4	-0.0249716441161709	0.908053968071603
Cyp2e1	-0.0352381737698924	NA
Cyp2f4	-0.0675100504918769	NA
Cyp2g1	-0.0574359940922156	NA
Cyp2j10	0.159341461147813	NA
Cyp2j3	-0.000896550083081316	NA
Cyp2j4	0.0555766157378086	NA
Cyp2s1	0.0355101016589767	NA
Cyp2t1	0.0313381821169409	NA
Cyp2u1	-0.143154118033801	0.609516699348396
Cyp39a1	0.0056836860189291	NA
Cyp3a18	0.00191187928807413	NA
Cyp3a2	-0.0168013149834492	NA
Cyp3a23/3a1	-0.102737114700277	NA
Cyp3a9	0.0386904836374313	NA
Cyp46a1	-0.161928129039504	0.336678642805647
Cyp4a3	0.0607712143598675	0.699018943587682
Cyp4a8	0.0471396255610292	NA
Cyp4b1	-0.108199172022416	0.598539725351581
Cyp4f1	-0.100968283766589	NA
Cyp4f17	0.0924379141801044	NA
Cyp4f4	-0.101535008853819	0.69322043611483
Cyp4f5	0.0967430803398432	0.557568081440992
Cyp4f6	-0.0256509524283661	0.954023897645898
Cyp4v3	0.436489885392289	0.484448969565543
Cyp51	0.0794048795962361	0.74730453794936
Cyp7a1	0.0541688088920917	NA
Cyp7b1	0.044477009918622	NA
Cyp8b1	-0.0763622942614992	NA
Cyren	-0.0478808864595273	NA
Cys1	0.094688874841756	0.729462338444396
Cysltr1	-0.0825988464216367	NA
Cysltr2	-0.0259958907121325	NA
Cysrt1	0.0375361483220882	0.895228261301097
Cyss	0.0355713678840042	NA
Cystm1	0.597051631321438	0.216993253435528
CYTB	-0.0356176129189372	0.844613722158233
Cyth1	0.00298235966089422	0.988568127960967
Cyth2	-0.0969434583750353	0.664416660247788
Cyth3	0.0636836031866856	0.770552512674373
Cytip	-0.196054555072886	NA
Cytl1	0.383055618535275	0.405627341987611
Cyyr1	-0.630458080401719	0.208934838974424
Czib	-0.0691358812241489	0.791627966643128
D2hgdh	-0.0472571659225896	0.821066444782511
Daam1	0.121550342699271	0.624565487719645
Daam2	-0.0033901714321054	0.987699194477555
Dab1	0.0611849682388739	NA
Dab2	0.315307280734213	0.321389220186387
Dab2ip	-0.0767812443744882	0.676889100518225
Dach1	-0.098479959757074	NA
Dact1	-0.42798181881561	0.143790778185082
Dact2	0.00181262843132313	NA
Dact3	-0.145660033882841	NA
Dad1	0.0670886258514223	0.649697373959779
Dag1	0.0284812396259841	0.886506665934163
Daglb	-0.0375769259505123	0.843042247466775
Dancr	-0.283974850958225	0.0954980120378962
Dao	-0.0253956326547433	NA
Dap	0.085741082528445	0.551097676275434
Dap3	-0.152355713241764	0.54179061520165
Dapk1	-0.156082822993334	0.415485569178036
Dapk2	-0.025256329672243	NA
Dapk3	-0.167817297209103	0.53016678221625
Dapl1	-0.0743741964239097	NA
Dapp1	-0.222422209280446	0.284165005360822
Dars	0.316538034665086	0.237803180637694
Dars2	0.0365388736063874	0.871574725321865
Daxx	-0.172682790653484	0.410555996171693
Dazap1	-0.14474569879544	0.284906005748753
Dazap2	0.180800618822923	0.283980464101702
Dbh	0.0112153320811457	NA
Dbi	-0.0408354347512958	0.915911370841755
Dbil5	-0.0122933826677025	NA
Dbn1	0.0705070254710591	0.854308777425263
Dbndd1	-0.0887438118460766	NA
Dbndd2	-0.0088127089459622	0.962500125382879
Dbnl	-0.173244199554919	0.391471830678413
Dbp	0.391172527788036	0.280630780648731
Dbr1	0.301767191657504	0.316938224609303
Dbt	0.118211507348864	0.526730874053811
Dcaf10	-0.198035603114977	0.394190870841778
Dcaf11	0.178688729574924	0.395583629899724
Dcaf12l1	-0.0564450036970152	0.805079231228904
Dcaf13	0.115896690617625	0.650790738093558
Dcaf15	-0.0867830007115975	NA
Dcaf17	0.0114092989954235	NA
Dcaf4	0.108922654893616	0.529770453849239
Dcaf5	-0.052031372576975	0.776717996909409
Dcaf6	0.0616748722142058	NA
Dcaf7	0.144068360195865	0.451470620816359
Dcaf8	0.00120073084280037	0.994325196634887
Dcakd	0.120767605238905	0.471357084309177
Dcbld2	-0.0483636965548433	0.902912702536652
Dcc	-0.155191328247872	0.43397158277744
Dcdc2	0.0604683033505484	NA
Dchs1	0.0155760934776525	0.943340695846101
Dck	-0.0758032270912974	NA
Dclk1	0.735720553412964	0.0420840196389437
Dclk2	0.0630957317609289	0.742939391326265
Dclk3	-0.0379132949104619	NA
Dclre1a	-0.072594785323993	0.805130773408241
Dclre1b	0.0765362988420906	0.663327878154372
Dclre1c	0.057991514252123	0.830591587141423
Dcm5	-0.105098471583324	0.683373590830979
Dcn	1.33497074235283	0.00788864808004498
Dcp1b	0.0526996903256709	0.826724933426367
Dcps	0.10121023857416	0.643231795953786
Dct	-0.0980185350527796	NA
Dctd	-0.242138476404376	0.24387411771774
Dctn1	-0.0226179482307174	0.945114596121614
Dctn2	0.0770813634095777	0.688683412474416
Dctn3	0.243013448829812	0.256778219150279
Dctn4	-0.241606530964432	0.27619341355916
Dctn5	-0.00519483763811301	0.982801441703981
Dctn6	0.0772278990185455	0.642830078193579
Dctpp1	0.181009944618511	0.520044420418667
Dcun1d1	-0.163943821716694	0.338174058875638
Dcun1d2	0.0806687057713251	0.732315549636602
Dcun1d4	0.0354864404866433	0.879053414627769
Dcun1d5	0.13169758922113	0.593736916836829
Dcx	-0.0992589816713281	NA
Dcxr	0.0480447988696806	0.871713512694492
Dda1	0.00248232048355312	0.99540862366093
Ddah1	0.13019879671161	0.729462338444396
Ddah2	-0.599339981836663	0.00832717831158458
Ddb1	-0.326699203054803	0.162079857530343
Ddb2	0.0322748405598219	0.871574725321865
Ddc	-0.0924068901123452	0.572764680228942
Ddhd1	-0.0383772785960783	0.839774020969978
Ddhd2	0.313273080066867	0.20482700191016
Ddi2	0.100123296718481	0.560345844952787
Ddias	0.0936096517009073	NA
Ddit3	0.736553255533842	0.034398468888647
Ddit4	0.28612201936696	0.354456237912225
Ddn	-0.23645811993832	0.241626768053222
Ddost	0.0851125719927683	0.630166021106182
Ddr1	-0.132388346668817	NA
Ddr2	0.337912658448829	0.0802216106064047
Ddrgk1	0.111151904423238	0.805130773408241
Ddt	-0.073547480533616	0.765225427515985
Ddx1	0.056829776731254	0.804589658380399
Ddx10	0.168463437438882	0.477309139858543
Ddx17	-0.0847443542068937	0.680631445526105
Ddx18	-0.00558007422080919	0.980882150639061
Ddx19b	-0.0826304137382552	NA
Ddx20	-0.0133921346700472	0.977588819973737
Ddx21	-0.293734403802182	0.226167686823352
Ddx23	-0.215949449425327	0.434068231230636
Ddx25	-0.14905349056736	0.497728345111469
Ddx27	-0.152960420115901	0.367900762277341
Ddx28	-0.129818750313949	0.398644527446715
Ddx31	0.00860408088969322	0.9784718779908
Ddx39a	0.087791037373762	0.634824095588706
Ddx39b	0.129873127154005	0.708628413834037
Ddx3x	0.165053838336413	0.670526027290048
Ddx41	0.0864995687898737	0.732485996809853
Ddx42	0.271148457212442	0.397429989531875
Ddx46	0.071061819907829	0.751058126354388
Ddx47	-0.0397378372370394	0.930056681536675
Ddx49	0.0838396557788013	0.656655932708165
Ddx5	0.0510786200264821	0.769299150777881
Ddx50	-0.150323127633182	0.627972234784445
Ddx51	-0.135618326177855	0.361856996751383
Ddx52	0.175292546462885	0.397855786266802
Ddx54	-0.125248450617934	0.54179061520165
Ddx55	0.113136518515842	0.571026570079455
Ddx56	-0.102919886498418	0.709245186457043
Ddx58	0.0182356537657107	0.977588819973737
Ddx59	0.134455420714694	0.427430044836366
Ddx6	0.368589857402252	0.0958022729234028
Ddx60	-0.0421263607027784	NA
Deaf1	0.405370270572298	0.0682519206590672
Decr1	0.321130677717877	0.171298699633451
Decr2	0.175514255531594	0.411249874078678
Dedd	0.116012225190456	0.716637521510053
Dedd2	-0.019405926992297	NA
Def8	0.00311897946726702	0.990456584740027
Defa24	-0.091745429695715	0.62949143140862
Defa5	-2.29566602169388	0.221050876052793
Defal1	0.0448448755120072	NA
Defb1	-0.128602934598827	NA
Defb22	-0.0539596104554478	0.841707793486112
