gene_name	log2FoldChange	padj	ID
FIGN	-0.195056082959712	0.521098572049725	ENSG00000182263
IZUMO1	-0.00304771009183531	NA	ENSG00000182264
TMIGD1	-0.00613513956746685	NA	ENSG00000182271
B4GALNT4	-0.240950638953722	0.507780376147329	ENSG00000182272
AP1S2	0.0373815131906543	0.87255167467576	ENSG00000182287
C8orf33	-0.154486556347509	0.118715493643606	ENSG00000182307
DCAF4L1	-0.0182919798461417	NA	ENSG00000182308
SPACA6	-0.0451242600432354	0.858999087527373	ENSG00000182310
MBD3L3	NA	NA	ENSG00000182315
ZSCAN22	-0.10524745833656	0.575056822231507	ENSG00000182318
KCNJ14	-0.0992020990549461	0.819273569223378	ENSG00000182324
FBXL6	0.0326215035312049	0.919542903086306	ENSG00000182325
C1S	-0.349390354900921	0.00774301853899348	ENSG00000182326
GLTPD2	-0.532173975576003	NA	ENSG00000182327
KIAA2012	0.109649643982826	NA	ENSG00000182329
PRAMEF8	-0.00815391737700196	NA	ENSG00000182330
LIPF	0.00563429700507506	NA	ENSG00000182333
OR5P3	NA	NA	ENSG00000182334
DAOA	NA	NA	ENSG00000182346
PDSS1P1	-0.00135122621298955	NA	ENSG00000182347
ZNF804B	-0.00220805495623638	NA	ENSG00000182348
CRIP1P4	0.450521576638235	0.0985853999179078	ENSG00000182351
C17orf77	-0.00609731281321842	NA	ENSG00000182352
KBTBD3	0.000829492116281917	0.994741772780077	ENSG00000182359
YBEY	-0.0783210509511562	0.699978257785211	ENSG00000182362
OR5F2P	NA	NA	ENSG00000182365
FAM87A	0.796315644238887	0.0046462015258833	ENSG00000182366
CLN8	0.0932401005809217	0.683955037113809	ENSG00000182372
RP5-1142A6.8	0.0108766312121803	NA	ENSG00000182376
PLCXD1	-0.280114568673553	0.183380199508622	ENSG00000182378
NXPH4	0.183678869948785	0.409492288314619	ENSG00000182379
RPL27AP5	-0.00955219535682786	NA	ENSG00000182383
CACNB4	-0.151611180830425	0.608642086760759	ENSG00000182389
IFNL1	NA	NA	ENSG00000182393
DNM1P46	-0.662704897674701	0.00301687685153952	ENSG00000182397
TRAPPC6B	0.101829399463055	0.571134304549783	ENSG00000182400
PGBD4	-0.105884531725328	0.6393075962988	ENSG00000182405
CDY2A	NA	NA	ENSG00000182415
NPLOC4	0.0242444278399976	0.794672776837563	ENSG00000182446
OTOL1	-0.00214939057039556	NA	ENSG00000182447
KCNK4	0.00570128616584072	NA	ENSG00000182450
TEX19	NA	NA	ENSG00000182459
TSHZ2	-0.27392425242468	0.440805922223283	ENSG00000182463
CAPN12	-0.0917395658750435	0.712760496315578	ENSG00000182472
EXOC7	-0.140892590682158	0.017626150374862	ENSG00000182473
OR2B8P	-0.00621380445349766	NA	ENSG00000182477
KPNA2	0.275376073363205	0.10428524876649	ENSG00000182481
WASH6P	-0.114589244985881	0.618561254908279	ENSG00000182484
NCF1B	-0.421612116255129	0.288305223085409	ENSG00000182487
XKRX	-0.327411947004581	NA	ENSG00000182489
BGN	-0.22722351853852	0.23482981665648	ENSG00000182492
CEP97	0.085948982697316	0.747767562966731	ENSG00000182504
LHFPL1	-0.0141596632545766	NA	ENSG00000182508
FES	-0.218673952159859	0.135903741991492	ENSG00000182511
GLRX5	0.212873622260957	0.233895869893416	ENSG00000182512
FAM104B	0.0546066457041069	0.792216697435318	ENSG00000182518
TBPL2	-0.00823210458469735	NA	ENSG00000182521
OR7E115P	NA	NA	ENSG00000182531
CAV3	0.0250322290480464	NA	ENSG00000182533
MXRA7	0.209065019884234	0.0237035728043777	ENSG00000182534
LIMK2	-0.147540842665927	0.172867631878547	ENSG00000182541
MFSD5	0.0771343028193199	0.616753316706769	ENSG00000182544
RNASE10	-0.0145361353478333	NA	ENSG00000182545
ADI1	0.136157327304334	0.246336798793044	ENSG00000182551
RWDD4	0.200149273310461	0.1181794048994	ENSG00000182552
SPNS3	0.0498543569917715	NA	ENSG00000182557
OR4C2P	NA	NA	ENSG00000182565
CLEC4G	-0.493488924369596	NA	ENSG00000182566
SATB1	-0.301657388661712	0.0115842332938469	ENSG00000182568
RP3-341D10.1	-0.199163004440939	NA	ENSG00000182574
NXPH3	0.05192217444497	0.80420721944281	ENSG00000182575
CSF1R	-0.626903587793543	0.0118003164076517	ENSG00000182578
EPHB3	-0.809297453286882	9.79705105819285e-06	ENSG00000182580
VCX	-0.00199286008453071	NA	ENSG00000182583
ACTL10	-0.395025971476504	0.145014777482418	ENSG00000182584
EPGN	-0.012245563172032	NA	ENSG00000182585
LINC00334	-0.0915814770074573	0.843876808924253	ENSG00000182586
KRTAP11-1	-0.00215281366589708	NA	ENSG00000182591
C2orf82	-0.460581536435116	0.103607326687438	ENSG00000182600
HS3ST4	0.00200549195743878	NA	ENSG00000182601
TRAK1	0.244504681251637	0.192682467524336	ENSG00000182606
TSPAN10	-0.334776337159164	0.177719710354763	ENSG00000182612
OR2V2	NA	NA	ENSG00000182613
PLCB1	0.27442845666605	0.127112703330577	ENSG00000182621
RP11-123C21.1	-0.0200373364575422	NA	ENSG00000182625
SKA2	0.0262951531266012	0.904505590237914	ENSG00000182628
RXFP3	-0.00613513956746685	NA	ENSG00000182631
CCNYL2	-0.0116005709535782	NA	ENSG00000182632
OR10G7	NA	NA	ENSG00000182634
NDN	-0.106200840002676	0.409770507836864	ENSG00000182636
CCDC172	-0.00215281366589708	NA	ENSG00000182645
LINC01006	-0.20421799016973	0.373375155276695	ENSG00000182648
OR4Q3	NA	NA	ENSG00000182652
NTM	-0.230985258789211	0.624990424888468	ENSG00000182667
TTC3	0.125271440269924	0.33515355271484	ENSG00000182670
KCNB2	-0.00215281366589708	NA	ENSG00000182674
PPP1R27	0.0727759909131762	NA	ENSG00000182676
BRICD5	0.0578371460346182	0.862551090691946	ENSG00000182685
GALR2	-0.0186057887043836	NA	ENSG00000182687
RESP18	-0.00613513956746685	NA	ENSG00000182698
IGIP	0.0296914338048436	0.894339719562105	ENSG00000182700
TSKU	-0.243157062343725	0.0164836761949576	ENSG00000182704
FXYD6P3	-0.00613513956746684	NA	ENSG00000182707
CMC4	NA	NA	ENSG00000182712
ANXA2	0.213011474563675	0.194015280722987	ENSG00000182718
SEPHS1P1	-0.0149033434248188	NA	ENSG00000182722
RGS6	-0.0797373115065325	0.902188923085827	ENSG00000182732
HOXB4	0.140824818648906	0.959954686916726	ENSG00000182742
SLC35D3	0.00544347919913675	NA	ENSG00000182747
PAQR7	-0.155664536414505	0.271686645572403	ENSG00000182749
PAPPA	1.38148021192275	1.14375233695492e-10	ENSG00000182752
MAFA	0.0242392388206437	NA	ENSG00000182759
NGRN	-0.18450486287482	0.419731939253565	ENSG00000182768
GRID1	-0.05149123692401	0.978462357954471	ENSG00000182771
RPS17	0.23055758466383	0.259597904278915	ENSG00000182774
RP11-114H20.1	NA	NA	ENSG00000182776
HCAR2	0.0480391393720487	NA	ENSG00000182782
OR2T29	NA	NA	ENSG00000182783
CCDC87	-0.584325124810153	0.0429223974887175	ENSG00000182791
GSTA5	NA	NA	ENSG00000182793
C1orf116	-0.231136527514728	NA	ENSG00000182795
TMEM198B	0.0835952990421441	0.587556505727542	ENSG00000182796
MAGEB17	-0.0101727132134157	NA	ENSG00000182798
CRIP2	0.138298905904636	0.509578275102113	ENSG00000182809
DDX28	-0.195868341083312	0.206363618777484	ENSG00000182810
FUNDC2P2	-0.0187316898104101	0.955339540252572	ENSG00000182814
KRTAP13-2	NA	NA	ENSG00000182816
AC008132.15	NA	NA	ENSG00000182824
ACBD3	0.0910364413984769	0.428321786395002	ENSG00000182827
C16orf72	0.0335509065119738	0.817623873651719	ENSG00000182831
PLCXD3	-0.16856755946845	0.629116504690868	ENSG00000182836
RRP7BP	-0.400744320385322	0.0250080091666681	ENSG00000182841
VMO1	-0.700791319614575	0.00162771061429764	ENSG00000182853
OR4F15	-0.00619038405919392	NA	ENSG00000182854
ALG12	0.0670111393551248	0.536531003450675	ENSG00000182858
LCK	-0.0336974806785994	0.964454601613495	ENSG00000182866
GALNT9	-0.473042889364447	0.0633154054842281	ENSG00000182870
COL18A1	0.359765030548167	0.099861060337761	ENSG00000182871
RBM10	-0.0052770196689442	0.975123000335845	ENSG00000182872
RP11-181G12.2	-0.365873753752961	0.0815712429762036	ENSG00000182873
ADGRG3	0.12716817038563	0.83319738346554	ENSG00000182885
RP11-558O12.1	-0.000291330555208425	NA	ENSG00000182888
GLUD2	0.155740983270702	0.49346066826123	ENSG00000182890
TMEM95	0.0977597946503771	NA	ENSG00000182896
TCHHL1	-0.00820920054291419	NA	ENSG00000182898
RPL35A	0.118463274940042	0.626113321225562	ENSG00000182899
RGS7	0.00388507847188661	NA	ENSG00000182901
SLC25A18	-0.0144430299098017	NA	ENSG00000182902
ZNF721	-0.136636450624328	0.395268373528781	ENSG00000182903
TSPEAR-AS2	0.0313952424166286	NA	ENSG00000182912
TCEAL7	-0.0457170602342778	0.907189484009988	ENSG00000182916
C11orf54	-0.00303411691855072	0.987185033272635	ENSG00000182919
CCDC75P1	0.0424414477747056	NA	ENSG00000182921
CEP63	0.0331684946412863	0.819282067373633	ENSG00000182923
WFDC10B	0.426154484131127	NA	ENSG00000182931
SRPRA	0.182503406882439	0.000787383128773652	ENSG00000182934
OTOP3	-0.00613513956746685	NA	ENSG00000182938
EWSR1	0.0897218270761002	0.293778255062699	ENSG00000182944
ODF3L1	-0.164441526145363	0.56385736464623	ENSG00000182950
HMGN4	-0.0164770714859936	0.931877449473622	ENSG00000182952
SPATA13	-0.0888526127144895	0.520349294029322	ENSG00000182957
GJC1	0.160618405912823	0.568089931667064	ENSG00000182963
NPM1P14	-0.00396324465656631	NA	ENSG00000182965
SOX1	-0.00995305247808191	NA	ENSG00000182968
CNOT10	0.0679131576027946	0.638958462733258	ENSG00000182973
RP11-294C11.1	NA	NA	ENSG00000182974
MTA1	-0.124322487778372	0.350967760113351	ENSG00000182979
ZNF662	-0.0342099893416293	0.864038634268558	ENSG00000182983
CADM1	-0.186868993246692	0.526836808625167	ENSG00000182985
ZNF320	-0.209134136286811	0.174366265450444	ENSG00000182986
C12orf60	0.147198894306753	0.405091322906674	ENSG00000182993
PYCR1	-0.00931426258960423	0.962269917861125	ENSG00000183010
NAA38	-0.0570206022858464	0.794669196719924	ENSG00000183011
SPNS2	-0.157594384375692	0.57771536891231	ENSG00000183018
MCEMP1	0.0419193188566406	NA	ENSG00000183019
AP2A2	-0.290077303125843	0.0152848823419544	ENSG00000183020
TPM3P8	0.247841780353568	0.408591745636676	ENSG00000183022
SLC8A1	0.242593108868443	0.345776427701728	ENSG00000183023
OR1G1	NA	NA	ENSG00000183024
SLC25A21	-0.192623347298295	0.438832983911199	ENSG00000183032
OTOP2	-0.0101727132134157	NA	ENSG00000183034
CYLC1	-0.00215281366589708	NA	ENSG00000183035
PCP4	-0.00815391737700196	NA	ENSG00000183036
ABAT	-0.0595006649853631	0.733450061547374	ENSG00000183044
SLC25A10	0.489050244313723	0.0631429058596759	ENSG00000183048
CAMK1D	-0.0676277047942024	0.664321285691022	ENSG00000183049
RGPD6	0.0822110520855011	NA	ENSG00000183054
FAM133CP	0.33930498723169	NA	ENSG00000183055
LYSMD4	-0.126485617594498	0.416429533872032	ENSG00000183060
WBP2NL	-0.241156175832203	0.438182435625386	ENSG00000183066
IGSF5	-0.00629994851067979	NA	ENSG00000183067
NKX2-5	0.794274894931709	0.00142171073515472	ENSG00000183072
AFMID	-0.0418363411108792	0.810755845074204	ENSG00000183077
GAS6	-0.35198184497478	0.00866318133035545	ENSG00000183087
FREM3	-0.678399833935559	NA	ENSG00000183090
NEB	0.250826830735257	0.386292538471268	ENSG00000183091
BEGAIN	-0.360277025754837	0.103478578221996	ENSG00000183092
GPC6	-0.626668569288994	1.00554808496798e-06	ENSG00000183098
ARHGEF37	-0.523648177441262	0.00145292491827871	ENSG00000183111
FAM43B	-0.211486567088356	0.395229870741299	ENSG00000183114
CSMD1	0.645900347944257	0.0154015103633538	ENSG00000183117
OR2A3P	-0.00417158929103096	NA	ENSG00000183122
CALHM3	0.204072124919254	NA	ENSG00000183128
PTGDR2	0.0032930341045245	NA	ENSG00000183134
CEP57L1	0.067542796862434	0.737829583338829	ENSG00000183137
RIPPLY3	0.298894850742837	0.433164266101541	ENSG00000183145
PRORY	NA	NA	ENSG00000183146
ANKRD20A2	-0.0101692460574263	NA	ENSG00000183148
GPR19	-0.142039566808556	0.626546920119502	ENSG00000183150
GJD3	-0.0994932441461641	NA	ENSG00000183153
RP11-863K10.7	-0.171733000742055	0.606245297134743	ENSG00000183154
RABIF	0.401147909720638	0.00726930625579127	ENSG00000183155
TMEM119	-0.176592820073661	0.453821554612152	ENSG00000183160
FANCF	-0.0451542978190378	0.797764987844956	ENSG00000183161
CALN1	-0.0147818969586235	NA	ENSG00000183166
POM121L1P	NA	NA	ENSG00000183169
RP11-49C9.2	-0.00320129541965352	0.990241625441589	ENSG00000183171
SMDT1	-0.0973840757839724	0.66800723535559	ENSG00000183172
GABRR3	-0.0101727132134157	NA	ENSG00000183185
C2CD4C	-0.00586167347499352	NA	ENSG00000183186
CHST6	0.356388352872647	0.0315926563623684	ENSG00000183196
HSP90AB3P	-0.0837302633774158	0.694773807455805	ENSG00000183199
POTEC	-0.00422687039787049	NA	ENSG00000183206
RUVBL2	-0.0670863890964767	0.72466913695376	ENSG00000183207
GDPGP1	-0.0280869220345123	0.930931393708277	ENSG00000183208
CTNNA3	0.0159069039694971	0.979164888559685	ENSG00000183230
RP5-1120P11.4	-0.0183624792125642	NA	ENSG00000183239
WT1-AS	-0.0102280427320729	NA	ENSG00000183242
RIMBP3C	0.005796322000341	NA	ENSG00000183246
PRR36	-0.012673927758903	NA	ENSG00000183248
NF1P3	NA	NA	ENSG00000183249
LINC01547	-0.15619101707728	0.57771536891231	ENSG00000183250
OR51B4	-0.0153233958416762	NA	ENSG00000183251
PTTG1IP	0.194641903630447	0.00454373374014832	ENSG00000183255
DDX41	-0.067879690338291	0.507422791477183	ENSG00000183258
ABHD16B	-0.0799172956670471	0.837647417725479	ENSG00000183260
OR52E8	-0.00815391737700196	NA	ENSG00000183269
CCDC60	-0.0101727132134157	NA	ENSG00000183273
PLGLB1	-0.229842719682015	0.515488566830279	ENSG00000183281
DAZAP2	0.0904844602915434	0.608286837873853	ENSG00000183283
CCBE1	-0.188652807417362	0.665995461972997	ENSG00000183287
SELENOF	0.236231253245668	0.124697607486207	ENSG00000183291
TISP43	-0.00613513956746685	NA	ENSG00000183292
RPSAP19	0.280747832927771	0.286601272536661	ENSG00000183298
OR5P2	-0.00613513956746685	NA	ENSG00000183303
FAM9A	-0.00417158929103096	NA	ENSG00000183304
MAGEA2B	NA	NA	ENSG00000183305
CECR6	-0.125537074068113	NA	ENSG00000183307
AC005037.3	0.172189663781564	0.680656147541792	ENSG00000183308
ZNF623	-0.0185442769795008	0.893302652321976	ENSG00000183309
OR2T34	NA	NA	ENSG00000183310
OR52L1	-0.00613513956746685	NA	ENSG00000183313
EPHA10	-0.00636320359458789	NA	ENSG00000183317
SPDYE4	0.00373778974213352	NA	ENSG00000183318
CCDC125	-0.114139435686926	0.57771536891231	ENSG00000183323
REC114	0.0260371115576894	NA	ENSG00000183324
BOLA2	-0.00423529060353435	NA	ENSG00000183336
BCOR	-0.0946496626610275	0.545645865083563	ENSG00000183337
JRKL	-0.0445619675201103	0.849868581433351	ENSG00000183340
C10orf107	-0.0577340245647324	0.804675963268637	ENSG00000183346
GBP6	-0.0317228523519567	NA	ENSG00000183347
KIAA2026	0.0838411571553313	0.69610705816786	ENSG00000183354
OVCH2	-0.013811330913164	NA	ENSG00000183378
SYNDIG1L	-0.268222784810661	0.465235248088023	ENSG00000183379
TTTY8	NA	NA	ENSG00000183385
FHL3	0.0593852635758268	0.835913387938921	ENSG00000183386
OR56A4	NA	NA	ENSG00000183389
PMCH	-0.172640481658514	NA	ENSG00000183395
TMEM89	0.33619303881223	NA	ENSG00000183396
C19orf71	-0.308885671992515	0.301647764133173	ENSG00000183397
CCDC159	-0.00674288885604715	0.989083417799541	ENSG00000183401
RIPK4	1.62965089088371	5.44813190316812e-13	ENSG00000183421
LRIT3	-0.156726054825913	0.695906322726933	ENSG00000183423
NPIPA1	0.152899897498212	0.430819600064811	ENSG00000183426
SF3A3	0.0355446639659538	0.779827960082729	ENSG00000183431
ZBTB8OSP1	0.00368911528774336	NA	ENSG00000183432
TFDP3	-0.00619038405919391	NA	ENSG00000183434
TRIM61	0.0255360416335823	NA	ENSG00000183439
OR7E38P	0.170275273707752	0.537027125570048	ENSG00000183444
GRIN2A	0.180761892454367	0.478841997781583	ENSG00000183454
RP11-958N24.1	-0.0793842397051849	0.835913387938921	ENSG00000183458
URAD	NA	NA	ENSG00000183463
FLJ40288	-0.00215281366589707	NA	ENSG00000183470
GTF2H2C	0.15598173458959	0.571246544186559	ENSG00000183474
ASB7	0.116757787220841	0.363975368342901	ENSG00000183475
SH2D7	-0.0936117716964475	0.822536490583034	ENSG00000183476
TREX2	-0.35029785827464	0.089596265002126	ENSG00000183479
GPR132	-0.296295914619181	0.469455390107299	ENSG00000183484
MX2	0.229924534042551	0.453096118715516	ENSG00000183486
EP400	-0.0706518009653662	0.72466913695376	ENSG00000183495
MEX3B	-0.226224186749755	0.471557241195249	ENSG00000183496
PI4KAP2	-0.225906238808684	0.185616711186026	ENSG00000183506
FAM46C	-0.0460102770762454	0.832992741300667	ENSG00000183508
COA5	-0.0790268152681857	0.704505871966235	ENSG00000183513
TDGF1P2	-0.0102280381825489	NA	ENSG00000183514
UTP11	0.116606786864951	0.473372359272717	ENSG00000183520
PSMG1	0.181442761407489	0.292123727578069	ENSG00000183527
PRR14L	0.0818259085734909	0.670383272939458	ENSG00000183530
COL18A1-AS1	-0.0135574684568901	NA	ENSG00000183535
KLRC4	-0.00605102556674271	NA	ENSG00000183542
ACSM5	0.476650185480685	0.124361059169533	ENSG00000183549
C10orf120	NA	NA	ENSG00000183559
IZUMO1R	-0.00226337591080243	NA	ENSG00000183560
CTC-343N3.1	-0.0204496548660371	NA	ENSG00000183562
BPIFA4P	NA	NA	ENSG00000183566
SERHL2	-0.406491388636468	0.0252301714362877	ENSG00000183569
PCBP3	0.410956858094267	0.0634222056215743	ENSG00000183570
PGPEP1L	-0.013858892000482	NA	ENSG00000183571
SETD3	0.0260073517650107	0.799685352384822	ENSG00000183576
TNFAIP8L3	0.364814269300095	0.000559382037435895	ENSG00000183578
ZNRF3	-0.0862807545396407	0.683989888538105	ENSG00000183579
FBXL7	-0.245420987305223	0.00806475520377561	ENSG00000183580
HMGN3P1	-0.274741749157786	0.406891410069919	ENSG00000183586
TANGO2	0.0499891020748085	0.745577053474492	ENSG00000183597
HIST2H3D	0.271292512141416	0.472533876481772	ENSG00000183598
SMG1P5	0.256308529163841	0.471334891656456	ENSG00000183604
SFXN4	0.0256233250186433	0.9055590787992	ENSG00000183605
GKN2	-0.00619038405919391	NA	ENSG00000183607
FAM167B	-0.5612885503905	0.0122995285346441	ENSG00000183615
MRPL54	0.141880603802124	0.562753021832876	ENSG00000183617
ZNF438	0.186813123630996	0.0453166787159342	ENSG00000183621
HMCES	-0.087301524008047	0.516801720897403	ENSG00000183624
CCR3	0.0049915953415987	NA	ENSG00000183625
DGCR6	-0.101884163773479	NA	ENSG00000183628
GOLGA8G	-0.0142436387425334	NA	ENSG00000183629
PRR32	-0.0022080549562364	NA	ENSG00000183631
TP53TG3	NA	NA	ENSG00000183632
RP1L1	0.0279613152018882	NA	ENSG00000183638
KRTAP8-1	NA	NA	ENSG00000183640
C15orf32	NA	NA	ENSG00000183643
C11orf88	-0.0195542005893468	NA	ENSG00000183644
ZNF530	0.104925407400026	0.731463163606017	ENSG00000183647
NDUFB1	0.227855899643792	0.274002656453243	ENSG00000183648
MARCH11	0.00373778974213352	NA	ENSG00000183654
KLHL25	-0.424911433016732	0.0357113831820489	ENSG00000183655
FAM19A1	-0.167657399291735	0.666336555909824	ENSG00000183662
RP11-44N17.1	0.0116978535981256	NA	ENSG00000183663
TRMT12	0.0291915700704597	0.867462594346202	ENSG00000183665
GUSBP1	0.124529563745342	0.475965522773762	ENSG00000183666
PSG9	-0.00815391737700196	NA	ENSG00000183668
GPR1	-0.486006080419504	0.231053429492549	ENSG00000183671
LINC00518	-0.00815391737700195	NA	ENSG00000183674
BMP8A	0.0727573742468433	0.824733517836536	ENSG00000183682
ALYREF	0.0634590438857547	0.721028349250005	ENSG00000183684
RFLNB	0.542978017516201	0.00018802372962975	ENSG00000183688
EFHC2	0.190617014842857	0.292996471322295	ENSG00000183690
NOG	0.883257577404962	2.0496968483764e-05	ENSG00000183691
MRGPRX2	NA	NA	ENSG00000183695
UPP1	0.355318189859538	0.0195335905930515	ENSG00000183696
SLC9B1P1	NA	NA	ENSG00000183704
OR4N4	-0.00613513956746684	NA	ENSG00000183706
IFNL2	NA	NA	ENSG00000183709
OPCML	0.382667154143716	0.261140781961744	ENSG00000183715
TRIM52	-0.305545131143126	0.00754304747359566	ENSG00000183718
LHFP	0.035129407817077	0.830727377440773	ENSG00000183722
CMTM4	0.130803740447475	0.386589519096205	ENSG00000183723
TMEM50A	0.271680377978127	0.0859932500026648	ENSG00000183726
NPBWR1	-0.000189261257675507	NA	ENSG00000183729
FIGLA	-0.00613513956746685	NA	ENSG00000183733
ASCL2	-0.000779471135908739	NA	ENSG00000183734
TBK1	0.131543419285282	0.550787121717937	ENSG00000183735
CBX6	0.0241682321983735	0.908902885479244	ENSG00000183741
MACC1	-0.460576636404451	0.128255635164015	ENSG00000183742
ACSM2A	-0.00815391737700196	NA	ENSG00000183747
TBL3	-0.0306602014368362	0.901926434512952	ENSG00000183751
BPY2	NA	NA	ENSG00000183753
ACP7	-0.00824226560414971	NA	ENSG00000183760
KREMEN1	0.42712489465379	0.00130288885487073	ENSG00000183762
TRAIP	-0.0727709548301699	0.8084547627984	ENSG00000183763
CHEK2	-0.113762613474308	0.552979845831801	ENSG00000183765
FOXL2	0.0144452095285155	NA	ENSG00000183770
AIFM3	-0.0287926533089683	0.955501080114041	ENSG00000183773
KCTD16	0.437290736168334	0.113196631126536	ENSG00000183775
B3GALT5	-0.00615947409483026	NA	ENSG00000183778
ZNF703	-0.604500585016312	0.00185801660726743	ENSG00000183779
SLC35F3	-0.0113872621587402	NA	ENSG00000183780
KCTD8	-0.0240343140319977	NA	ENSG00000183783
C9orf66	-0.00567706683895955	0.998540947193003	ENSG00000183784
TUBA8	-0.405027980722962	NA	ENSG00000183785
TCEB3C	NA	NA	ENSG00000183791
NPIPA5	0.0674602005676163	0.777791402132306	ENSG00000183793
BPY2B	NA	NA	ENSG00000183795
EMILIN3	-0.357615000148182	0.100805813844448	ENSG00000183798
OLFML1	-0.218404048215677	0.591861307124845	ENSG00000183801
FAM162B	0.127502618604007	NA	ENSG00000183807
RBM12B	-0.0827058653787909	0.64302552448124	ENSG00000183808
CCR4	0.00766562007983275	NA	ENSG00000183813
LIN9	0.171054273996591	0.481488836746601	ENSG00000183814
CTA-833B7.2	-0.0464075404929368	NA	ENSG00000183822
BTBD9	0.15458819200682	0.163223578895288	ENSG00000183826
NUDT14	0.17575635788169	0.580650495410324	ENSG00000183828
ANKRD45	0.131568265704399	0.779520882806928	ENSG00000183831
