gene_name	synovitisvsControl_log2FoldChange	synovitisvsControl_padj
	0.629007798653189	0.332918560976178
	-0.0835366805170083	0.83750320502122
SMPD4	0.582086939696225	0.248702661124698
	-1.05546720492106	NA
MED15	0.656779559872254	0.12351377033555
KLHL22	0.618482466667144	0.313968584131519
SCARF2	1.23581144950179	0.0570491631244898
DGCR2	0.462993804988567	0.353283711503635
TSSK1B	0.13912486463676	NA
TSSK2	0.0595889058272433	NA
ESS2	0.871936268877578	0.150854000260095
GSC2	NA	NA
SLC25A1	0.269251632027615	0.653106825489676
	-0.657402675023164	0.312294115151614
HIRA	0.735650404048103	0.00482687283845393
UFD1	0.173857576190218	0.221319803463169
CDC45	0.00215346265343107	0.984934093236873
	0.832928060459679	0.175738207560576
GNB1L	0.634360886109712	0.32479767569293
TXNRD2	0.310397752248037	0.38314423749321
COMT	0.703031639066571	0.121055561166368
ARVCF	0.498744953465172	0.411131548437857
TANGO2	0.859853167610379	0.127000368912689
DGCR8	0.447332127976555	0.0341992028375165
TRMT2A	0.667602635266247	0.284996436153642
ZDHHC8	0.842636440998423	0.207789610669318
CCDC188	NA	NA
ZP4	0.077509426638779	NA
RYR2	-0.259681771820101	0.668556661214741
MTR	-0.934225042053448	0.0424619436802465
ACTN2	-0.0360731570134248	0.899754218207232
HEATR1	0.190092821541799	0.41270167974933
LGALS8	0.100028221270691	0.789723751454151
ERO1B	-0.0313797417031744	0.945178282925288
LYST	-0.342879462831401	0.262817497016014
ARID4B	-0.291402293405025	0.293947311603152
	-0.292678761910787	0.239117087360842
TARBP1	-0.0690167140882614	0.819734643162309
COA6	-0.266552174755226	0.375170527386376
SLC35F3	0.0676238203807946	NA
KCNK1	1.7334607827794	4.72861590837848e-08
	-0.337148957803102	0.313323846880965
PCNX2	-0.126791286683533	0.855694326656023
NTPCR	-0.291545356155579	0.405471417392242
MAP10	-0.310839213141201	0.54589590731142
SIPA1L2	-0.62065790907043	0.0458098403135314
DISC1	0.235073710760989	0.461972270964639
TSNAX	-0.223113904679602	0.551583563059845
EGLN1	-0.429374770425661	0.114929023350586
EXOC8	-0.00543390125615369	0.987846367223558
GNPAT	-0.144919144182495	0.363650830460604
C1orf131	0.292995940614084	0.242795873932001
TRIM67	0.336105354381879	NA
ARV1	-0.282714827847492	0.266044874423022
TTC13	0.181744815985875	0.385064803792757
C1orf198	0.0191941641754187	0.946632301568378
CAPN9	-0.461310131763786	NA
COG2	0.171327802796243	0.388904185079169
AGT	-1.53381069508409	0.000864803622572301
GALNT2	0.419468962856354	0.00775689454961333
URB2	0.860193318853107	0.00557108380400376
TAF5L	0.330784019091961	0.0432241118309884
ABCB10	-0.592356017298931	0.0213159345141036
NUP133	-0.163460005302055	0.536102199154903
ACTA1	-0.0115514284167737	0.909344415752134
	-0.0645052860311046	0.957892856147271
ZNF25	-0.457935174303186	0.154017211633425
BMS1	0.0795148566162992	0.740401570127078
RET	0.360658531041447	0.518124267123581
CSGALNACT2	0.505528191596381	0.0582859117224199
RASGEF1A	-0.103203615289082	0.801463783332784
	0.0859541713979556	0.529668285518535
BICC1	0.0166603621179548	0.916827138654379
FAM13C	-0.415043461449696	0.321761699379948
SLC16A9	0.108135103328336	0.806778592086476
CCDC6	-0.318350093546835	0.187078068981173
	-0.933793272053259	0.306391201507519
	-0.0491147960245863	NA
CDK1	1.37234190917724	0.00206716732930689
ARID5B	0.05706273588062	0.852937665818722
	0.199265996488027	0.396842464886735
ZNF365	-1.08117015403709	0.0182545592810923
EGR2	0.134381868968825	0.874562527284944
JMJD1C	-0.358360051177707	0.34772717679419
LRRTM3	-0.188724328555023	NA
	-0.313885988359241	0.614656706047992
SIRT1	-0.507674230463942	0.118649446557697
HNRNPH3	-0.458756417906724	0.0290928371411291
RUFY2	-0.363928433488916	0.2880010288719
DNA2	0.340169677441722	0.272185698034902
TET1	-0.82245017883931	0.0411594577656481
	0.818495846169764	0.350506128832669
CCAR1	0.0207075703189263	0.928488342089159
STOX1	-0.484212663896322	0.595107852524981
DDX50	-0.154206508994924	0.575555843037853
DDX21	0.436622950764166	0.0838418808041431
KIF1BP	-0.194841287144994	0.486596200307844
VPS26A	-0.192013957947937	0.622876294929418
SUPV3L1	-0.25053130844555	0.261929962791058
HKDC1	-0.215400504172488	0.659080629875104
HK1	0.607606067418168	0.000237283079837326
TACR2	-1.49353088522217	0.00157890504238762
COL13A1	-0.170121613499202	0.767820484497488
AIFM2	0.17370102846929	0.738940663872521
TYSND1	0.00645874191154943	0.997690992340362
SAR1A	-0.00428815604828019	0.987924673857354
PPA1	0.401133024524598	0.26128129897344
NPFFR1	0	NA
LRRC20	0.314167258072145	0.325172622165189
PRF1	0.0362201896741662	0.987233124344272
ADAMTS14	0.68170742845868	0.317375790663855
TBATA	-0.391515225332498	0.878918273937103
SGPL1	0.0259999720385527	0.952600026771853
PCBD1	-0.52745838478468	0.0283750618168063
UNC5B	-0.135511651329881	0.780803795158732
SLC29A3	0.843910382038556	0.0846137803179388
	0.919591081424108	0.0991020859905917
VSIR	0.403375472283624	0.467937348778333
PSAP	0.443734488787041	0.413496936975648
SPOCK2	-1.3028453316153	0.0174198507289885
DNAJB12	0.244709606523705	0.32648004704211
MICU1	-0.0390359230154801	0.859501025185301
MCU	-0.349143487948271	0.334992217789375
PLA2G12B	-0.401234236041383	NA
P4HA1	-0.700762971331913	0.0117241175071275
OIT3	1.55094203835575	0.0255326971146211
ECD	0.0511399040052116	0.837046519970846
CFAP70	-0.445350254057429	0.113401699950745
ANXA7	0.0848493519105966	0.760542546055022
MSS51	-0.509120515396309	0.0531970536162335
	-0.195941372060624	0.491464032278879
USP54	-0.126935932677022	0.735685746813341
SYNPO2L	0.245750489669665	0.771141610899048
MYOZ1	0.0934707746683749	0.818167025544987
SEC24C	0.191887838975439	0.407455329010036
CHCHD1	-0.0555538648417964	0.812290923253426
ZSWIM8	0.668100315644155	0.181659255467443
	0.377148289115152	0.187974253820149
CAMK2G	-0.243317727656378	0.0921612736862068
PLAU	0.916588061619445	0.00960947191145711
VCL	0.225979342527481	0.301845789758586
AP3M1	0.0534387560887509	0.849301966164651
ADK	0.633099648586635	0.104386231996107
KAT6B	-0.489235273330058	0.00973259830780433
DUPD1	0.143999348640909	0.835384906367357
SAMD8	-0.529376026750366	0.0475946376416949
	-0.104013375689306	0.688306979001134
ZNF503	-0.407036359894374	0.196460777267644
KCNMA1	1.72139783364985	1.42713903287228e-06
POLR3A	0.427216498383249	0.00245361229622872
	-0.982307530095813	NA
ZMIZ1	0.675597586393161	0.319104423603013
PPIF	0.122060382307084	0.803125103175334
	-0.0247866526942202	0.921132293048914
PLAC9	-0.569963215050144	0.087143484183708
SFTPD	-0.314264094139735	0.554397569230921
SFTPA1	0.171199231684873	NA
MAT1A	0.0966731164614288	NA
DYDC1	0.181518497114991	0.902306651724688
DYDC2	-0.163341372452911	0.826699960979689
PRXL2A	-1.35850889118176	0.00232107375811649
TSPAN14	0.252964506570115	0.404292989615542
SH2D4B	0.270124339144402	0.656865232568013
	NA	NA
	0.276535367737957	0.526774725151581
GHITM	-0.378382179235446	0.0612362558538041
LRIT2	NA	NA
CDHR1	-0.404405729638334	0.467593422434767
RGR	NA	NA
CCSER2	-0.679899399421164	0.0140649869414871
GRID1	0.531250727715597	0.314645661100551
WAPL	-0.0665557239748299	0.887689867136017
OPN4	NA	NA
	-0.0870996353739953	0.94836448262829
BMPR1A	-0.557300666161059	0.101700153874171
GLUD1	0.497126765507252	0.00583002945892845
	0.251234995590076	0.821864174883315
	1.71083095208989	5.49968084830787e-06
RBP3	0.213936710727934	NA
GDF2	-0.123843504126675	NA
GDF10	-0.703609898136647	0.136307802930625
	-0.0761001481773542	NA
FRMPD2	-0.743623326496966	NA
MAPK8	-0.217578008881595	0.586808532907706
ARHGAP22	0.26076618868556	0.393696834011741
LRRC18	-0.123451521217584	NA
VSTM4	-1.09477810487333	0.000151950039147738
	-0.035710412336645	NA
FAM170B	0.0595690667935363	NA
ERCC6	0.297236471452325	0.305015711813885
CHAT	0.147297719213232	0.853911996723175
	NA	NA
OGDHL	-0.0983527557929872	NA
PARG	-0.0524784075724656	0.89170806191663
NCOA4	-0.121740268821938	0.760749963904027
MSMB	0.15851420035762	0.658024306609685
	0.0158760402281755	0.951920311579062
ZFAND4	-0.977912422940124	0.0656999099067883
MARCH8	-0.490731678668535	0.000524961254411072
ALOX5	0.348252145079093	0.301237741409285
ZNF32	-0.0749069423009549	0.820075570869245
PCDH15	-0.956109409829168	0.282183900260793
MBL2	0	NA
DKK1	-0.812892000969991	0.213998493633873
PRKG1	-0.562248248102934	0.188975647670407
CSTF2T	0.121399040698052	0.606853656385181
A1CF	0.0248377773516277	0.968727598299674
ASAH2	-0.444809640251579	0.571488183691155
SGMS1	-0.479335521122704	0.143184194823381
MINPP1	-0.0665561555040157	0.873717318554177
PAPSS2	0.773467852790495	0.00661342672378617
ATAD1	-0.416318565316023	0.227081378736541
	-0.451356260366852	0.280313077950624
LIPK	NA	NA
LIPM	-0.62957115566294	0.46530667577246
ANKRD22	0.235762794423712	0.655975858066451
STAMBPL1	-1.49915085701425	7.29856921179365e-12
ACTA2	0.703648416401568	0.169300730467612
FAS	-0.389863596343616	0.20458640531722
CH25H	-1.29835147619402	0.00128342083272735
LIPA	-0.244317635545284	0.41208825225503
IFIT2	-0.814371736630434	0.204134043921629
IFIT1	-0.847867718561027	0.188818311799433
IFIT5	-0.674754249761698	0.221825246338416
SLC16A12	-0.54911518428778	0.231420010829021
PANK1	-0.146875977362993	0.678621885731195
KIF20B	-0.146870894139092	0.864811036634877
HTR7	0.686495709976787	0.00659383399786398
RPP30	-0.16884570772703	0.515636867286068
ANKRD1	-0.0176862700543053	0.999594739193015
PPP1R3C	-0.917896245426589	0.0128565356247301
TNKS2	-0.137444196885108	0.737408872151932
FGFBP3	-1.08547003237287	0.0517597966985347
BTAF1	-0.0469075632565315	0.9372754148219
CPEB3	-0.80898212114751	0.0291792580523018
IDE	0.0784370680280336	0.801266006263765
KIF11	1.02870456085776	0.0117099029298023
EXOC6	-0.581634337690735	0.0799657356840731
CYP26C1	NA	NA
CYP26A1	0.523538431831911	NA
MYOF	0.180818990391299	0.454367891067593
CEP55	1.04298804530527	0.00516921583490537
FFAR4	-1.10577299766007	0.13531274197257
RBP4	-0.812071777988422	0.147228686137642
PDE6C	-1.12419430891496	0.118530444593481
LGI1	-2.03967560735761	2.16202940830915e-12
PLCE1	-0.231680846998782	0.558474704171972
NOC3L	-0.1425274925227	0.726058631779178
TBC1D12	-0.394039100997074	0.319306648112721
HELLS	0.190477559759436	0.580296699683794
	-0.0120524913960251	NA
CYP2C49	NA	NA
	0.615918347383871	0.0398645371306605
	0.781638575084106	0.045429650603205
	-0.403669391766267	NA
PDLIM1	0.925203279463084	2.86669574917701e-07
SORBS1	-0.523472738871223	0.289356927915655
ALDH18A1	0.722719128085982	9.82555304287271e-06
TCTN3	0.0013327442781077	0.988218619287785
ENTPD1	0.163800085896052	0.689369768699927
	-0.225453272061736	0.871766795949134
	-0.282722834226434	NA
CCNJ	-0.0440568299065118	0.931865729494701
ZNF518A	-0.698281309562343	0.0442051017676847
BLNK	-0.144403733320539	0.789824223961728
DNTT	-1.18714129525581	0.0843066407319215
OPALIN	-0.187752074700366	NA
TLL2	-0.45004154986377	0.30120878909149
TM9SF3	-0.0204042216612039	0.988948669087125
PIK3AP1	0.369861663236139	0.391225321441404
SLIT1	-1.15058381955168	0.16922902457145
	-0.286269096378739	0.430591279161908
RRP12	0.630100126278128	0.303584891312717
	0.279642087035968	0.186211500721653
EXOSC1	-0.257024326857868	0.170255041093201
	0.336067053843068	0.213934135850905
MMS19	0.0765998290847501	0.835154237039603
UBTD1	1.83962918261577	0.00108203035903946
ANKRD2	0.506145068263593	0.179331022269656
HOGA1	-0.336250654805533	0.20703275086548
	0.413843275906223	0.222829547341738
MARVELD1	0.514524163846202	0.610193336114308
ZFYVE27	0.617956297051522	0.229484733924858
SFRP5	-2.43918263030619	0.00175547250581044
CRTAC1	0.498995734730155	0.792576414331464
R3HCC1L	-0.32597938144341	0.241628091203775
LOXL4	0.618761915878485	0.14169072219633
PYROXD2	-0.37782883529367	0.26450320480208
HPS1	0.415647799779825	0.439687336819646
HPSE2	-0.999667094510786	0.0396184201083407
CNNM1	0.656364325009669	0.478473633548044
GOT1	0.209614770359516	0.188024302798668
NKX2-3	NA	NA
ENTPD7	0.48163894370096	0.052782600988772
COX15	-0.182275335461679	0.358295520303596
CUTC	-0.265274515730274	0.343570571888277
ABCC2	-0.0787107659613355	0.918023549962162
DNMBP	-0.229385364271649	0.355666779438089
CPN1	-0.0522450122482324	0.873497155255834
	-0.0209896202728464	0.890871878243888
CHUK	0.245118356466103	0.318214514839622
	0.130973333784258	NA
CWF19L1	0.0196773231759618	0.908533751600731
BLOC1S2	-0.198761031964451	0.514937842266662
PKD2L1	-0.0536242630973179	NA
	5.04224287956463e-05	0.941316466770958
SCD	0.0168607962118751	0.964675234713376
HIF1AN	-0.171340507095058	0.102488219248684
PAX2	NA	NA
	-0.836058039458083	0.00212217415030884
	0.0882406667136842	0.78367934561538
TLX1	-0.0490212173068555	NA
BTRC	-0.172990688617024	0.405555310357061
POLL	-0.386560456100276	0.351133271200108
DPCD	0.396661830546064	0.114432140665352
FBXW4	0.0294744588732715	0.97549837623277
NPM3	1.58460935330612	0.000112331896898051
OGA	-0.611378276955482	0.025223657354949
KCNIP2	-0.353692649561459	0.448018342377228
ARMH3	-0.429132251392638	0.0243654014995522
HPS6	0.991036738112246	0.081557799209665
LDB1	0.128658407589999	0.762717980881009
PPRC1	1.23119618554049	0.00315218001945452
NOLC1	0.774769930948343	0.0020407354342766
ELOVL3	-0.0536946210233078	NA
PITX3	0.0236748204236414	NA
GBF1	0.629243771829301	0.00325564157496618
NFKB2	0.251870895654887	0.368575027669734
PSD	0.253390793502444	0.652826843789922
MFSD13A	0.83692670468696	0.165875429232374
ACTR1A	0.659423833743362	0.0113971939043665
SUFU	-0.0139068879389113	0.950787512083434
SFXN2	0.416351386962066	0.177781767055773
CYP17A1	0.0570289424925961	NA
AS3MT	-0.503540047693892	0.114574129361833
CNNM2	-0.413340619228723	0.202978433249135
NT5C2	0.181437922401552	0.501507684972277
INA	-0.160661081563951	NA
TAF5	-0.440561621602416	0.220229696415564
PDCD11	0.495461563540393	0.0931031946133576
CALHM2	0.55950288338248	0.297699793467791
CALHM1	0.0595291408765708	NA
NEURL1	-0.108229290739868	0.705536859510385
SH3PXD2A	0.34682135492149	0.408514271450062
STN1	-0.320706769319737	0.0975465492124404
SLK	-0.503010634718792	0.128110273117611
COL17A1	-0.670893029039405	0.279061306816601
SFR1	-0.557574754929699	0.179221431890571
	-0.375813674997806	0.688612154195699
	0.350478722212937	0.401335850788228
ITPRIP	0.0877435561309489	0.859792390490948
CFAP58	-0.612771262695904	0.241517613773451
SORCS3	-0.0957992795511083	NA
XPNPEP1	0.171215521152407	0.385482771578494
ADD3	-0.928342032571179	0.00865906792743383
SMC3	-0.286812297199404	0.417003777622896
RBM20	0.37430367119417	NA
PDCD4	-0.190681846773488	0.693168212494919
SHOC2	-0.0471701668023316	0.948338385555642
ADRA2A	2.47550074298597	2.64881644355255e-06
GPAM	-0.0539499874142992	0.909752746865016
TECTB	NA	NA
ZDHHC6	-0.159565161992505	0.628197939527053
TCF7L2	0.30878362861935	0.391373698892533
HABP2	0.830632225764198	0.217787668951571
NRAP	0.778794691060511	0.0580046449536211
DCLRE1A	-0.158354393713643	0.681797553830356
NHLRC2	-0.490600939458406	0.195877944078786
ADRB1	-0.326225426268277	NA
CCDC186	-0.419152909056542	0.447399477556752
VWA2	-0.0508601623872962	NA
AFAP1L2	0.0966150527480157	0.911993613390513
ABLIM1	-0.831908006381289	0.0468075620130421
FAM160B1	-0.265151878161438	0.514880597879016
TRUB1	-0.101441084631667	0.876107858944093
ATRNL1	-0.099133249232619	0.927093858815827
GFRA1	-1.34988899864629	0.0417209246696817
CCDC172	0.498957284262689	0.493318993393665
PNLIPRP3	NA	NA
PNLIP	0.310749813151898	NA
PNLIPRP1	NA	NA
PNLIPRP2	0.249518894564751	0.656017016436156
ENO4	-0.131024449052776	0.991748235364957
SHTN1	-0.160463206642707	0.809531667539451
VAX1	NA	NA
	-0.111793481466963	0.802531327646925
RAB11FIP2	-0.598659724476009	0.0277347449572142
	-0.167082678903118	0.652793354871332
EIF3A	0.190236795292096	0.313256033563559
FAM45A	-0.194024565386102	0.436996827298141
SFXN4	-0.138537315795175	0.377338311965594
PRDX3	-0.271114275485231	0.26965426193133
GRK5	0.518076336367168	0.148889965788952
	-0.353001663394248	0.220824509186917
BAG3	0.50595065432954	0.0830314494562228
INPP5F	-0.101560654107763	0.860628119528391
MCMBP	-0.0245621679430761	0.964675234713376
SEC23IP	0.435194552904249	0.1280611466441
PLPP4	0.0613941546331699	NA
WDR11	-0.0375137221822348	0.910290158560456
FGFR2	0.789046068570456	0.0692961532279209
ATE1	-0.177292037529032	0.626136796122743
NSMCE4A	-0.445363226786062	0.0792900788033082
BTBD16	0.899195269456688	0.153607725258827
PLEKHA1	-0.103761769028983	0.745121029681944
	1.13039897874947	1.0636179102515e-06
	0.76001366295952	0.051547481504783
C14H10orf120	NA	NA
	0.0599939494128675	NA
	-0.300935211321077	0.452683925263902
PSTK	-0.52931105047793	0.0453439028346877
ACADSB	-0.727902491023049	0.0360454904960717
HMX3	NA	NA
HMX2	NA	NA
BUB3	-0.0132820242682935	0.977221738437168
GPR26	NA	NA
CPXM2	-1.72496632305186	0.000635944244734067
FAM53B	0.327923153356557	0.355451322851448
NKX1-2	NA	NA
	-0.117294430097924	0.556364906742846
LHPP	-0.115263429461512	0.799197191752355
ABRAXAS2	0.147422236458577	0.345848683090047
ZRANB1	-0.226988051388222	0.209993146233141
CTBP2	-0.270460912535274	0.143952809927652
EDRF1	-0.0137289951137532	0.953538430467343
UROS	0.037175386615936	0.860165193875263
BCCIP	0.0562437612434399	0.79337124037428
DHX32	-0.135606107105975	0.456849718550843
FANK1	-0.720442994043884	0.223275585920523
ADAM12	1.87906445046046	2.05676327397931e-05
C10orf90	0.0598911027767533	NA
NPS	NA	NA
FOXI2	NA	NA
CLRN3	0.610892374075644	0.311312875515151
PTPRE	0.183269077567902	0.62109723596055
MGMT	0.184439085085765	0.818137414665365
EBF3	-1.04352208730181	0.00463464566842423
GLRX3	0.0597711072462007	0.768240104385366
STK32C	1.05736512213275	0.142976776905185
DPYSL4	-0.0318052443927809	NA
	0.239594923589647	0.828739435476033
INPP5A	-0.222103077956329	0.417286029328765
CFAP46	0.159745841706671	0.861923061327732
KNDC1	0.0977630150086321	NA
	NA	NA
ADAM8	1.59683532877605	0.00681154331844314
TUBGCP2	0.693698781478025	0.143396083351072
ZNF511	0.694181093586243	0.259545520160577
SYCE1	1.04552632687798	0.0527479605358255
CYP2E1	-0.38286804990691	0.534012034741783
	NA	NA
	NA	NA
SCART1	0.0605452087972625	NA
	NA	NA
FUOM	0.395069356647109	0.629103423635848
	0.0599939494128675	NA
PALB2	-0.0599487454588135	0.860628119528391
	-0.104584601909953	0.745373092094782
EARS2	0.372416335434963	0.438139507109151
GGA2	0.0896281455807318	0.830932545227818
COG7	0.169250245377975	0.644495899267936
B3GALT2	-2.17739190688599	1.60565178716118e-10
CDC73	-0.203621020874755	0.390962407894782
UCHL5	0.201209095964599	0.506112222248321
BRINP3	0	NA
	0.225608373921684	0.3845196381131
ESRRG	-1.47261409141275	0.0500424490777417
TGFB2	-0.95996842378183	0.00179040606860921
LYPLAL1	0.00411322088589659	0.992185621942845
	NA	NA
	NA	NA
EPRS	0.319437892200153	0.00719026119241383
BPNT1	0.0119565840213553	0.964306775401623
IARS2	-0.185704622391781	0.291516837208429
RAB3GAP2	0.26115777602726	0.031205798420356
MARK1	0.229100341624123	0.571158668917281
MARC2	-1.11338651190541	0.0098160081023541
MARC1	-0.759348840878243	0.000934351251679409
DUSP10	-2.14696355697128	1.66902645858393e-15
HHIPL2	0.813432269640711	0.111209827054248
TAF1A	-0.0610615016537453	0.90363676051153
MIA3	0.132188918663079	0.420109258937047
AIDA	-0.374820817510742	0.0254917439575991
BROX	-0.363599128179887	0.121842123091675
FAM177B	-0.310448505009874	0.814474393776287
