gene_name	synovitis_with_corticosteroidvsControl_log2FoldChange	synovitis_with_corticosteroidvsControl_padj
	-2.48561098356302	4.90913998856686e-06
ZNF2	-0.609269061624076	0.00492109058204716
PROM2	-0.00651248597531966	0.967062275110258
KCNIP3	-0.450584829045148	0.148134538337586
	0.136531746221518	0.872791744916619
GPAT2	0.78229809656757	0.245290142147539
ADRA2B	0.360941208202232	0.547058958719916
ARID5A	1.39083408315157	0.00100768942890221
NEURL3	-1.2019326378336	0.0363297646941027
NCAPH	0.36287984803804	0.136090286182624
ASTL	NA	NA
SNRNP200	0.28775477311831	0.299878251573304
CIAO1	-0.0687503723221106	0.636150323237317
STARD7	-0.522125735996445	0.0748498462380856
EDAR	-0.809018616105423	0.102012908432623
CCDC138	-0.912056026749366	0.00381102322585901
RANBP2	-0.143743432613919	0.581603542039423
	-0.207303294543822	0.396618407888359
GCC2	0.0675848168990345	0.797790067477454
SLC5A7	NA	NA
ST6GAL2	0.441601489825363	0.488743337343105
UXS1	0.0681131529987528	0.652306713198702
NCK2	-0.569323900208539	0.000940170213588008
FHL2	0.889686486202323	0.193857898611558
TMEM182	-2.43439392576063	0.000125970781149059
SLC9A2	-0.415676947369599	0.299599351257197
SLC9A4	NA	NA
IL18RAP	1.12745552962552	0.0628618804350541
IL1RL1	2.35799201763853	1.1371933610029e-06
IL1R1	-0.344765811910388	0.0684625357790745
MAP4K4	0.123268490545226	0.591364069184928
RFX8	0	NA
CREG2	0	NA
CNOT11	-0.0661940991893056	0.743690731293809
RNF149	-0.18003133032218	0.446822879227315
TBC1D8	0.559187163719531	0.0076983626334578
	0.214409954519866	0.569026886671699
NPAS2	1.07069903695259	0.000218383579632643
CHST10	0.20268558162223	0.488514703682798
LONRF2	-0.180721423469814	0.594201633477244
REV1	-0.415298912014061	0.0156534164652253
EIF5B	0.0739017225630684	0.743082030342051
TXNDC9	-0.406061498885374	0.125712142113708
	-0.0158656564024851	0.927709709153491
MITD1	-0.474791186257645	0.020921527262934
TSGA10	-0.662246695122291	0.00714020949213703
KIAA1211L	2.62994114802675	0.000194510719553308
MGAT4A	-0.393446196589186	0.101052320831913
INPP4A	0.26305522282124	0.461394608550183
TMEM131	-0.171821447718862	0.34887083267801
ZAP70	0.0868360192081005	0.635113398429678
ACTR1B	1.09571802592606	0.0187385463087285
COX5B	1.05496119370272	0.00381891140454166
FAM178B	0.869629305353321	0.0902803911610046
SEMA4C	0.265306328947361	0.559306449646557
ANKRD23	0	NA
CNNM3	-0.328562058506991	0.0234375024113847
CNNM4	0.233717710131639	0.454651644035616
	NA	NA
	0	NA
RPIA	-0.226678274714628	0.338483371650886
EIF2AK3	0.0917650228350104	0.642572215525247
TEX37	NA	NA
	0.537054574958887	0.393853193972112
CD8B	-0.0518229769972872	0.837515231209995
FABP1	-0.820413935941729	0.132347118389524
SMYD1	0.404184589109536	0.589707866299884
CD8A	-0.795130304316611	0.0746578121511689
RNF103	-0.63466596198503	0.00804443374606942
KDM3A	-0.26301325294912	0.211583899250686
	-0.070734701835196	0.650669925069487
PTCD3	0.124327201916539	0.334072468744837
POLR1A	0.581239738611512	0.041921636035475
ST3GAL5	-0.599584815179909	0.00400806725917105
GNLY	-1.13174397249176	0.0328924710241391
SFTPB	NA	NA
ATOH8	-0.437418013381351	0.410791360942778
RNF181	1.2066241132998	0.0241596396689405
TMEM150A	0.568151471725664	0.103579795944333
	-0.170592771879616	0.527795754223392
RETSAT	-0.703200709870593	0.0815282089930425
ELMOD3	-0.241554833741923	0.449150606539111
CAPG	1.56946714816863	0.00659631273046066
SH2D6	1.67686717158393	0.000397645794216851
TCF7L1	-0.00770277925934802	0.957373965470632
KCMF1	-0.0388287140635111	0.869275793532291
TMSB10	0.634341772181929	0.000399244161481429
SUCLG1	-0.0116448462131935	0.920705946122906
CTNNA2	-0.546031888670575	0.276926134252458
	-0.440058505785302	0.654799871717751
LRRTM4	-1.25709155865009	0.0179048673171982
HK2	1.33393165802031	0.000253626520039502
SEMA4F	-0.0835137102318646	0.775399289418839
M1AP	0.0226992533158857	0.970858183085269
DOK1	1.71058706126132	0.000627369749596631
LOXL3	0.659059172361174	0.0650711747243018
AUP1	1.09735013671821	0.0125982154672082
CCDC142	-0.328916773515351	0.155339137713553
	0.76254202236973	0.048345659694143
TTC31	0.205099360411957	0.330571486420017
LBX2	-0.0268705996169715	NA
RTKN	-0.0589813469921606	0.920688463611585
WDR54	0.600649559638196	0.339849326457224
	0.717461742438815	0.0139856436200234
	-0.16915297149213	0.700738540046004
MTHFD2	0.0420112714514719	0.86191154207136
TET3	1.01170504035216	0.0526850915131521
DGUOK	-0.15294743044751	0.505763255247054
ACTG2	1.16471789902927	0.018671589735216
TPRKB	-0.118842330017667	0.712939766617983
DUSP11	-0.248655609788865	0.194024843350163
C2orf78	0	NA
STAMBP	-0.265191301219604	0.179401823985935
FBXO41	0.190897392595098	NA
CCT7	0.160774621976665	0.362200873289338
PRADC1	0.736818235550964	0.0648639754655023
SMYD5	0.883110079992263	0.0260039412263367
NOTO	NA	NA
SFXN5	0.470263028738745	0.223073094839118
EMX1	-0.24281236462769	0.619115787894421
	-0.141739903836803	0.668372288655198
EXOC6B	-0.643870840296669	0.0303320073250381
CYP26B1	1.2433811218021	1.67237688078986e-06
DYSF	-0.106760997587176	0.872568858386991
ATP6V1B1	0.2986525622504	NA
NAGK	1.21502815350219	0.00231241949495039
	0.549884733265211	0.0222871115573027
VAX2	1.49878978772327	0.0294643983982157
CD207	-0.11723947122113	0.867391723689046
FIGLA	NA	NA
TGFA	0.191052866584109	0.652821027918643
C2orf42	-0.149439094804622	0.293636987244723
MXD1	-0.104074488717546	0.762434346010391
	-0.11020032611543	0.744646844338883
ANXA4	0.11483170935056	0.649538987118867
AAK1	0.781223062399848	0.00530116300038288
GFPT1	-0.129693321736531	0.641585503450091
ANTXR1	-0.391048545735297	0.0870569083437336
ARHGAP25	0.0916768748398704	0.722360647417425
APLF	-0.671808449995931	0.00683744502191706
FBXO48	-0.839957893646054	0.0145682584132706
PLEK	0.682961744288086	0.0197234453466175
CNRIP1	-0.565615701584933	0.00766016597920376
	0.631132212280785	0.000475491698405612
WDR92	-0.285961881760198	0.0242010690792571
SPRED2	-0.484473452473549	0.000354373188559734
ACTR2	-0.100357640081618	0.819079773149766
RAB1A	0.103542221346256	0.657676377387975
CEP68	-1.09235760127573	1.62150008518593e-05
AFTPH	-0.739378881473556	0.00197878192731539
UGP2	1.01477529409151	0.00242847957471264
EHBP1	-0.675851556678675	0.00250246171771056
B3GNT2	0.802302260511624	0.000985231270192137
	-0.357379472983845	NA
COMMD1	-0.237039662776904	0.207888516078952
CCT4	-0.299335072206773	0.206075226131624
FAM161A	-0.418349563867341	0.123295329961372
USP34	-0.398937868979929	0.235271009666552
	-0.566958883128746	0.00911184500796495
C2orf74	0.0468193156535122	NA
PUS10	-0.46045848546392	0.0861351045617238
KIAA1841	-0.844997802163239	0.0121906639609305
PEX13	-0.452757382038521	0.0187150811335382
REL	-0.253012431282889	0.495664903498158
PAPOLG	-0.451027789861012	0.085230943999123
BCL11A	-0.076054030450561	0.906475096665251
FANCL	-0.641022286515716	0.0485121789555598
VRK2	-0.111329730955135	0.734274001397553
CCDC85A	-1.59839073467543	4.65177166676519e-05
EFEMP1	0.466040165430671	0.144397332986291
PPP4R3B	-0.345763082603276	0.219455383638639
CFAP36	-0.390232563966073	0.136252568673045
CLHC1	-0.687481871759524	0.0690233556889059
MTIF2	-0.382183158252012	0.06577296178847
CCDC88A	-0.21485219772936	0.634888382983595
C2orf73	0.0263714387828655	0.982025932123151
PSME4	-0.107151595032409	0.787106675903015
GPR75	0.356352747394149	0.33004815910411
ERLEC1	-0.182376127913891	0.589902151261996
	-0.795804599989285	0.00332689875938332
	-1.1893342080453	0.0726501039924273
	0.388603500972292	0.571205458621519
	-0.619182905542289	0.053939906015825
PPP1R21	-0.188730665312338	0.388679542311066
	-0.47163729094126	0.475741949497103
KCNK12	0.92011336457904	0.169130585078491
MSH2	-0.785873970896666	0.0196623683892411
EPCAM	0.2636116304835	0.528068314072637
STPG4	-0.235098096890782	NA
CALM2	0.480517112282798	0.0619902757588929
TTC7A	1.2448621257425	0.00123288891681677
SOCS5	-0.626764213080936	0.040915742809763
	-0.0888302064757999	0.706669312539679
ATP6V1E2	0.204758569004068	0.691936986343668
TMEM247	0.218054846267813	0.733538313565301
EPAS1	-0.398391279324896	0.2533436133804
PRKCE	-0.594588402010896	8.15314119264519e-05
SRBD1	-0.170282018731306	0.527255675262367
SIX2	1.26154110178647	0.0280346616432031
CAMKMT	-0.416047401995589	0.0394443492191732
PREPL	-0.551493940242464	0.0328924710241391
SLC3A1	-0.0522101959375379	0.919609323678831
	-0.306784180566521	0.320917479571034
LRPPRC	-0.0496932720403182	0.892378844959997
ABCG8	0.287010747817528	0.171695155055405
PLEKHH2	-0.936996341032483	0.00872287797251264
THADA	-0.277207649598917	0.104923151712224
MTA3	-0.542518049069726	0.00386231069644987
KCNG3	NA	NA
COX7A2L	-0.0467587411580708	0.819079773149766
EML4	-0.278167441019767	0.475392245290659
PKDCC	1.89784860402453	0.000247660254341772
THUMPD2	-0.284103778391606	0.04534783439082
	0	NA
	-0.196012111379118	0.723404719431857
MAP4K3	-0.779278795045364	0.00486147381081017
SOS1	-0.346726368065668	0.185096954059188
DHX57	-0.134275029954327	0.539512631891347
MORN2	-0.0663248979684883	0.811148934741655
GEMIN6	-0.294579508368874	0.247389654997483
	-0.0274376610306394	NA
SRSF7	0.0145834274317167	0.935379330971427
	-0.602667132789455	NA
GALM	-0.436728578363708	0.00308831914378709
ATL2	-0.475166907034484	0.101134785852868
	-0.291681911352955	0.31189669000723
QPCT	0.0822479962761357	0.798186000528998
CEBPZ	-0.0291897269184087	0.950917540731229
NDUFAF7	0.00443215959947079	0.979685734694531
PRKD3	-0.277421316497767	0.422233167287944
	-0.487984520476759	0.270260539087975
GPATCH11	-0.161318723699909	0.479878666294915
HEATR5B	-0.469111501249458	0.115282330333462
STRN	-0.316458411318363	0.425846842770296
VIT	-0.74493292478327	0.234085393190778
FEZ2	-0.368742820438625	0.11126456140073
CRIM1	-1.02441677718161	0.00151816531992882
	0.527183182460766	0.461789263125304
FAM98A	0.439606625273193	0.00512967288556098
RASGRP3	-0.39125857298145	0.160165850386678
LTBP1	0.0177037252163487	0.940160429784397
	0.0829739087069644	NA
TTC27	0.306302893547586	0.124867414361406
BIRC6	-0.293030800175703	0.291801350240346
	-0.465478274627831	NA
MEMO1	0.0509787348413121	0.831679321425034
DPY30	-0.264120163067436	0.195669803230996
SPAST	-0.478977759047261	0.10904635085758
SLC30A6	-0.132020421510506	0.68887302418371
SRD5A2	-1.00760474680643	0.0924572173979281
XDH	-0.233010342871498	0.571924298449368
GALNT14	1.32836970806277	0.0417011634106513
YPEL5	-0.453642675186069	0.0724469420514552
	-0.142772942902409	NA
ALK	0.103709394785969	0.901704173937447
TOGARAM2	1.20158784658118	0.08394148840692
CLIP4	-0.319459928673675	0.452053790354909
WDR43	0.0980644527125605	0.706841750213852
SPDYA	-0.233009299300684	0.421472827166557
PPP1CB	-0.353476661952713	0.164911510665455
C2orf16	NA	NA
ZNF512	-0.163212414265036	0.389468528256412
GPN1	0.100921325313847	0.566638455505223
SUPT7L	-0.117862411790489	0.615268849175391
SLC4A1AP	0.0653300252599963	0.777443696796973
SLC5A6	1.61022543686881	0.000158175388905263
PRR30	-0.287966455778774	NA
PREB	1.58857880640007	0.00013341861522675
ABHD1	1.05124164823698	0.0263643107833424
CGREF1	2.2236942005981	2.19397364913221e-05
KHK	1.08254372217679	0.0382032436185457
EMILIN1	1.10663171137507	0.0670331824373216
AGBL5	0.593409526980346	0.0136486591766461
TMEM214	0.851182233924187	0.010796013350798
DPYSL5	-0.1508078694471	NA
SLC35F6	1.17679327913169	0.00268127878908672
KCNK3	0.862457082569379	0.198838877363103
CIB4	0.0401973893945878	0.976927970716114
C2orf70	0.0466779134917843	NA
DRC1	0.68396318429991	0.122627391642719
HADHB	-0.0499848019449487	0.770365294781624
ADGRF3	-0.262838083916869	0.686614818427391
HADHA	-0.205416248538992	0.107819862721799
GAREM2	0.753523030110479	0.242602535231196
RAB10	0.209884967002319	0.436674503688013
KIF3C	0.764949300051118	0.0426528615069441
ASXL2	0.0894468438647188	0.755386905891065
	-0.573988967568532	0.014803786304504
DNAJC27	-0.450519394139274	0.0178897686525442
ADCY3	0.645513272308905	0.0839026404078489
CENPO	0.538278496709825	0.0514013462341335
NCOA1	-0.858836750054559	7.6608937557538e-06
	0.209368529628789	0.562397952473767
ITSN2	-0.52525265419272	0.11450028327607
FAM228B	-0.133647306673264	0.737403469915954
PFN4	0.0111167595328972	NA
TP53I3	0.416795988617627	0.336346548229681
SF3B6	0.0294699680977598	0.880761927339367
WDCP	0.145780860802978	0.516463944213236
MFSD2B	0.454272257927685	0.443209024366442
ATAD2B	-0.237116674232585	0.474525533801471
KLHL29	0.785016718503391	0.076677088390214
APOB	0.222681154142571	0.564092370081887
	0.271195149599396	0.424659457175537
PUM2	-0.541457516771087	0.0518430828931671
SDC1	0.310198725715721	0.43198203428798
LAPTM4A	-0.0931172107313913	0.758396783801382
MATN3	1.86630814006057	0.00410547152234833
WDR35	-0.67591599392763	0.0146321697003059
OSR1	0.372078206013219	0.496532165968071
	-0.0767455270404408	0.98370240253655
RDH14	-0.333393774993575	0.111356238080603
GEN1	0.297258175207571	0.359914035428419
SMC6	-0.337670942920019	0.313052404393913
VSNL1	-0.0381182222850041	0.953383047102729
FAM49A	-0.30146763255221	0.453965806051046
MYCN	-0.0896687825483234	0.858006816505754
DDX1	-0.139299390202834	0.503012493205191
NBAS	-0.0126081039903109	0.953449103600616
LPIN1	-0.881770172663562	0.10914749039283
NTSR2	NA	NA
ROCK2	-0.55933716355969	0.185690894584911
PQLC3	-0.273191267873705	0.196824876863268
PDIA6	0.00504730842709226	0.986919087795895
ATP6V1C2	0.0466059790481186	NA
NOL10	0.333456256361308	0.072424411094009
TAF1B	-0.306291053225226	0.148480563568307
YWHAQ	-0.0878712123720451	0.664751607161669
IAH1	0.408351095401295	0.0549645105200793
ADAM17	-0.042272615643671	0.832813873382452
ASAP2	-0.566213880479424	0.00671551457554461
KIDINS220	-0.485598341615341	8.61174362889288e-05
ID2	0.0491534141857314	0.861182543817056
RNF144A	-0.478574120011358	0.0490077330025812
CMPK2	-0.203103081946075	0.74444919248515
RSAD2	-0.147776553000544	0.939057453830965
SOX11	0.159324887722362	NA
ALLC	NA	NA
	NA	NA
ACP1	-0.314948598058247	0.0126682320329832
	0	NA
FAM84A	1.53877551157414	0.0197637280718076
	0.0468454271626228	NA
RBAK	-0.236636986585081	0.456056647528398
	NA	NA
LETM1	1.19485799517593	0.000769625567855791
SLBP	0.173050015294496	0.147810114654627
	1.94039911800047	1.90733283153408e-06
TMEM129	1.31041115031363	0.0162677594413572
NELFA	0.892744388213775	0.14024654034751
NSD2	0.643192809841129	0.0427785787750751
POLN	0.387063142241215	0.304483058780287
C4orf48	0.0467799261707679	NA
MXD4	1.36694040294676	0.0177244700124049
ZFYVE28	0.999846972200777	0.151899788455838
RNF4	0.392050594017517	0.0802162291926842
TNIP2	1.2909539713069	0.00885852495520272
ADD1	0.20935238963745	0.50486045424042
NOP14	1.13268800578383	1.56392815296802e-05
GRK4	0.427597456619962	0.122509094999029
MFSD10	0.64708045316665	0.00738922930201582
HTT	1.07875710226275	0.00212802261350826
RGS12	0.284898977134915	0.470105505410904
HGFAC	0.639334744357905	0.152732565888235
LRPAP1	0.921275182361858	0.0167259484712148
DOK7	0.0831384892897701	NA
ADRA2C	-1.05639003105123	0.154311833653553
	NA	NA
JAKMIP1	-1.29083430815273	0.0341804984014319
	-1.21939562296835	0.017429396271439
KIAA0232	-0.397335835977391	0.114844402845445
PSAPL1	NA	NA
HMX1	NA	NA
ABLIM2	0.410811249741926	0.43117158488841
	1.31168187466141	0.00131298388263797
HTRA3	2.77515680997128	9.69656772270117e-11
ACOX3	0.369045119277599	0.282205718042498
CYTL1	-0.0282194496000213	NA
MSX1	0.455894083181508	0.117278672091361
ZBTB49	0.00250951983092558	0.983948957867669
LYAR	0.10487829139249	0.618263663929931
DRD5	NA	NA
OTOP1	0.0209990109423589	NA
BOD1L1	-0.0995844487353077	0.512698076437068
C1QTNF7	-1.31785655182384	8.78709589612836e-06
CC2D2A	-0.0585288043672798	0.75962678833961
FBXL5	-0.631293377123341	0.00373681555227915
FGFBP1	NA	NA
CD38	-0.487682286179049	0.305638536098282
PROM1	-1.18614212625329	0.00736400000350364
NCAPG	0.0398233735200304	0.871939328952681
LCORL	-0.924053468536035	0.00342783456582246
SLIT2	-1.17741183514034	0.0125901246400207
PACRGL	-0.281666991230022	0.299723140281155
ADGRA3	-0.335318507464038	0.0694799974062207
GBA3	-0.304011859433452	0.494692844993803
DHX15	-0.250614859829596	0.30629561747492
SLC34A2	0.154289023824632	0.706911633265889
TBC1D19	0.0673175264958133	0.755343899156581
STIM2	-0.943704690262658	0.000535220625736436
	0.0674044035341589	NA
	-0.18572989031346	0.592530224860286
	-0.399412948115772	0.52525021205681
ARAP2	-0.781557091980544	0.128890165604222
	0.298198911530159	0.527301622063947
NWD2	-2.12731741714835	0.00257088847298682
C4orf19	0.1435979205446	0.73414662047537
RELL1	-0.0967369168329692	0.757754740227922
PGM2	0.0157011999726747	0.928635811959962
FAM114A1	0.240097011152451	0.283210588479778
KLHL5	-0.662676690246781	0.00752809054074014
RFC1	-0.451684869100543	0.0812866380170096
WDR19	-0.188256540537079	0.336631565053805
N4BP2	-0.39201014872739	0.423871708444524
RHOH	0.0462211556073988	0.894054770663752
RBM47	0.375688841396579	0.213891730919785
LIMCH1	-0.78212828955681	0.00598649683657095
SLC30A9	-0.179100196935353	0.486901491831013
BEND4	-0.304979035316626	0.394707097111285
ATP8A1	-0.565823713895764	0.163215047166041
GRXCR1	-0.706422477882087	0.251614895075367
YIPF7	0.0459649779533473	NA
GUF1	-0.257347726896436	0.346904186010285
GNPDA2	-0.329073547711576	0.283210588479778
GABRG1	-1.28898269286303	0.000119038213898026
ATP10D	-0.444454639038862	0.0917307965887896
CORIN	-0.286850021728967	0.436654483206928
NFXL1	0.0390317109779348	0.862995064727265
TXK	0.0988978194042955	0.870712618571218
TEC	-0.939373415717333	0.000182680570064511
SLAIN2	-0.615629050166634	0.00110993141861302
SLC10A4	-0.528332719139386	0.260504532372841
ZAR1	NA	NA
FRYL	-0.488838694193982	0.086494732486449
OCIAD1	-0.720359064288487	0.00319019038658234
OCIAD2	-0.897510596995657	0.000738382898147028
CWH43	0.0134123738200498	NA
DCUN1D4	-0.496594991486784	0.0298135329028111
LRRC66	-0.241831615439765	0.334902982702102
SGCB	-0.175998270654655	0.6342840661577
SPATA18	-0.48328553198853	0.165656937412862
RASL11B	2.3480607524023	4.08789596883843e-10
SCFD2	0.13518034504921	0.684809650341411
LNX1	-1.43689129553997	2.34975199681681e-06
GSX2	NA	NA
PDGFRA	0.686780180650115	0.0161619309114951
KIT	-1.07731005407336	0.00285641453310723
KDR	-0.388681617322581	0.250494360218716
	-0.0495273045318256	0.9066188336799
	NA	NA
	NA	NA
	-2.16338754906901	0.000985231270192137
	0.0829691267429569	NA
	-0.745333095758289	0.232307383621657
TLL1	-1.25668261876394	0.0135516790541646
CPE	-0.788760849779288	0.0458676428686113
	0.0467235761761785	NA
MSMO1	-0.556467602856112	0.0116357420539419
KLHL2	0.050315190652071	0.799147785172855
	-0.109758440997391	0.900077156691149
GUCY1A1	-1.3006855915465	0.000902528742695154
CTSO	-1.12014225773686	1.01699240019828e-06
TDO2	0.0833925210166739	NA
ASIC5	NA	NA
GUCY1B1	-1.38297903572644	0.000165233178001998
FAM198B	-1.10433461528109	0.000158717283551055
TMEM144	0.27933804297724	0.474798439477265
RXFP1	-2.20156124475418	4.77260675262072e-05
ETFDH	-0.533107523804792	0.00513993646547738
PPID	0.0205147151686797	0.927008451086048
RAPGEF2	-0.238697860143742	0.104411840568983
	-0.727688788438958	0.104478942945776
	NA	NA
NAF1	-0.56478257581351	0.00604723757673326
NPY1R	-2.31421622744153	1.47795885925016e-09
NPY5R	-4.10039192235286	1.7807339579742e-11
TMA16	-0.271518081473297	0.156150017802844
	-0.547164250902685	0.0347117032283286
	0.567137923443122	0.0937195015579282
ARL9	0.321451220829067	0.387119154712447
SRP72	0.103409682516279	0.594180595278173
PAICS	0.0399221199244014	0.895559785441575
PPAT	0.124494066537071	0.705201584428171
KIAA1211	-0.433205950984691	0.209900724978947
