ID	osteoarthritisvsHealthy.control_logFC	osteoarthritisvsHealthy.control_padjFilter
FOXC2	-0.465122096166468	0.111314608940958
FOXCUT	-0.324328287423337	0.0952622649312097
FOXD1	0.287941987719352	NA
FOXD2	-0.21194559441774	NA
FOXD2-AS1	-0.147200144271214	NA
FOXD3	-0.0112577592755216	NA
FOXD3-AS1	-0.0554124827230815	NA
FOXD4	0.0413260989330864	NA
FOXE1	-0.0758573530708246	NA
FOXE3	-0.0176525230880502	NA
FOXF1	0.406769501086396	NA
FOXF2	-0.185813657255947	NA
FOXG1	-0.112901509906302	NA
FOXH1	-0.0962192722148485	NA
FOXI1	-0.234204121220897	NA
FOXJ1	-0.265066317718653	0.161867598811596
FOXJ2	-0.135925038944309	0.330502537560803
FOXJ3	-0.177734525033581	0.163646899046846
FOXK1	-0.258206488763755	NA
FOXK2	-0.112840350915039	0.448669491111674
FOXL1	-0.182781598973884	NA
FOXL2	-0.111760543053638	NA
FOXM1	0.033409535785851	NA
FOXN1	-0.108249688044465	NA
FOXN2	-0.165505371188561	0.303321095589249
FOXN3	-0.0162678381714167	0.947689638459
FOXN3-AS1	-0.113257089569419	NA
FOXN3-AS2	-0.0724089339436471	NA
FOXN4	-0.238354985328616	NA
FOXO1	-0.347209631051731	0.340718221171157
FOXO3	-0.351370487737237	0.272513265493579
FOXO4	-0.129419842999475	0.621614624050491
FOXO6	0.300046054466349	0.203358400146805
FOXP1	-0.0892996655014446	0.599399218571866
FOXP1-AS1	-0.0341433149792723	NA
FOXP1-IT1	-0.277404905086704	0.120784973456025
FOXP2	0.149631352717826	NA
FOXP3	-0.238554387669896	NA
FOXP4	0.170033309897485	0.2566443615809
FOXP4-AS1	0.0253549126858092	NA
FOXQ1	-0.323846860921833	NA
FOXR1	0.0164627536197113	NA
FOXR2	-0.0719229502504328	NA
FOXRED1	0.444177896988881	0.0623220509846011
FOXRED2	-0.0522705853919456	NA
FOXS1	0.0373973684755811	NA
FPGS	0.125790076836648	0.473439796763814
FPGT	-0.00547087801378687	0.98666285205309
FPR1	0.166357055817267	NA
FPR2	-0.079804915510743	NA
FPR3	0.282180234005487	0.297900304160442
FRA10AC1	-0.3663493871375	0.0223346075123731
FRAS1	-0.126323990029503	NA
FRAT1	-0.0302005026659886	0.939456440131195
FRAT2	0.214048598141152	0.31592663821012
FREM1	-0.172626630331643	NA
FREM2	-0.0934198685274845	NA
FREM3	-0.114146406503565	NA
FRG1BP	-0.799167021202304	0.154335746491552
FRG1EP	-0.0445841173627519	NA
FRG1HP	-0.38885494406504	0.11094463098403
FRG1JP	0.107007676734014	NA
FRG2EP	-0.0677389239390762	NA
FRK	-0.0110905793092471	0.977300380352547
FRMD1	-0.338268205336782	0.048741253830548
FRMD3	-0.316341953577674	0.513207702496008
FRMD4A	-0.369041067725698	NA
FRMD4B	-0.142508024942138	NA
FRMD5	0.0267845711048764	NA
FRMD6	0.201307144861993	0.60792658671205
FRMD6-AS1	-0.281711924807173	NA
FRMD7	0.269103350248596	NA
FRMD8	0.0766285358722776	NA
FRMD8P1	-0.0734076095726612	0.678060610072803
FRMPD1	-0.0104945886757166	NA
FRMPD3	0.0722146418319181	NA
FRMPD4	-0.122831632704841	NA
FRRS1	-0.215535687957884	NA
FRRS1L	-0.0392007131570629	NA
FRS2	0.133107777508775	NA
FRS3	0.015180990983759	0.934764664572936
FRY	-0.326359216571066	NA
FRY-AS1	-0.0343072569880767	NA
FRYL	-0.151872284002295	NA
FRZB	0.157849549265086	NA
FSCB	-0.0943021993121014	NA
FSCN1	0.140872231855962	0.360777169775669
FSCN2	-0.251502436472975	NA
FSCN3	-0.133422175490688	NA
FSD1	0.0801798751164275	NA
FSD1L	-0.244974909517603	NA
FSD2	-0.0933068229812042	NA
FSHB	-0.056287631395012	NA
FSHR	0.0527543156777606	NA
FSIP1	-0.0125425899202356	NA
FSIP2	-0.0596734805462522	NA
FSIP2-AS2	0.0668038440480458	NA
FST	-0.718581412030424	0.238658998676225
FSTL1	-0.0339835195717644	0.964433443833375
FSTL3	-0.117794649954608	0.640355022600336
FSTL4	-0.0222686533222562	NA
FSTL5	0.0301130019429627	NA
FTCD	-0.166180109709425	0.279210495336745
FTCDNL1	0.0186003215514461	NA
FTH1	-0.0946241091887092	0.701178434019826
FTH1P5	-0.173928975280029	0.450220374591461
FTHL17	0.0187352802620664	NA
FTL	-0.0320534401575436	0.918521335357034
FTO	0.587024991264631	0.0460384147667407
FTSJ1	0.094352252148977	0.652100746831383
FTSJ3	-0.00469107106308897	0.978257648042744
FTX	0.501242647366581	0.211291340643751
FUBP1	-0.210623217214172	0.341022623301712
FUBP3	0.00542940312838169	0.971793478211414
FUCA1	0.051469677046879	0.834687583017334
FUCA2	0.0414620559767158	0.86748261406255
FUNDC1	0.0903778896662795	0.692464980754486
FUNDC2	-0.128183740566561	0.652252023843348
FUOM	0.288640378904216	0.135906261629636
FURIN	-0.197449284153431	0.246912307525948
FUS	0.236788207246492	NA
FUT1	-0.01314204044718	NA
FUT10	-0.36041674858484	NA
FUT11	0.434158757263302	0.0244554746892951
FUT2	-0.153428417387868	NA
FUT3	-0.0850727817622614	NA
FUT4	0.193358596454121	0.236238030747643
FUT5	-0.286047281790373	0.221918547982302
FUT6	0.0346787681415339	NA
FUT7	-0.276833029503931	NA
FUT8	0.208531424561016	NA
FUT8-AS1	-0.248041565199129	NA
FUT9	-0.216147108751165	NA
FUZ	-0.403142639750957	0.188394508548705
FXN	0.133439595611016	NA
FXR1	0.0146135180133866	0.966074906319428
FXR2	0.0622666190874694	0.661995209109467
FXYD1	0.353654710279637	0.245087070880203
FXYD2	-0.0816602031898457	NA
FXYD3	-0.0598562757586683	NA
FXYD4	-0.0366805464034803	NA
FXYD5	0.586970310644903	0.0386068978250747
FXYD6	0.372899952584728	0.245446090424017
FXYD7	0.0101216791376144	NA
FYB1	0.413188982041135	0.520058528515494
FYB2	-0.0309630284382845	NA
FYCO1	-0.196218206111279	0.213500128632636
FYN	-0.243945930489634	0.257026554624113
FYTTD1	0.0561939106285987	0.744670108293867
FZD1	0.307651947544896	NA
FZD10	0.654151412114002	0.292265711536559
FZD10-AS1	0.0181054250389243	0.953395739628201
FZD2	0.190684399740506	0.291986808769228
FZD3	0.2127160876602	NA
FZD4	-0.371136228084284	0.236341440750701
FZD4-DT	-0.268455817173265	NA
FZD5	0.14222623624429	NA
FZD6	-0.668963629521296	0.245794073561909
FZD7	0.545530268154451	0.14584327289471
FZD9	-0.152450608850695	NA
FZR1	0.0657343599832911	NA
G0S2	-1.15329162655924	0.0902718034767617
G2E3	0.340372183167656	0.0973658933955574
G3BP1	-0.309096417799459	0.179280606773042
G3BP2	0.195289053717305	0.361489942713488
G6PC	-0.0443733572724683	NA
G6PC2	-0.01988921919824	NA
G6PC3	0.257547403226988	0.125138391151117
G6PD	0.215554936828704	NA
GAA	0.171425396909247	0.487875323435857
GAB1	-0.0332087701365014	0.922695278712485
GAB2	0.0285252268511496	0.921626973643935
GAB3	-0.246900350435038	0.268453149648877
GAB4	-0.0071637759366121	NA
GABARAP	0.322813179161061	0.0783681244395487
GABARAPL1	-0.259934127018959	0.251459746007616
GABARAPL2	0.534554627321777	0.070839511273815
GABARAPL3	-0.0736809111998293	NA
GABBR1	0.113311733292238	0.625227328341046
GABBR2	-0.13761626592356	NA
GABPA	0.0945441191124159	0.579388572553547
GABPB1	0.263609324529511	0.267065396837281
GABPB1-AS1	0.0409380185296238	0.942406028684274
GABPB1-IT1	0.0812911537363643	0.792089742664477
GABPB2	0.368901954849101	0.094109575525589
GABRA1	-0.0373588835984417	NA
GABRA2	-0.0809301996673377	NA
GABRA3	0.0690208097291358	NA
GABRA4	0.625138358400696	0.223666622266536
GABRA5	-0.185213365763742	NA
GABRA6	-0.122737384245163	NA
GABRB1	-0.112157946731056	0.861012433605243
GABRB2	0.913931177691242	0.036973404249588
GABRB3	0.127570984341412	NA
GABRD	-0.254587150667766	NA
GABRG1	-0.101469475205974	NA
GABRG2	-0.100131217434065	NA
GABRG3	-0.0685586609759685	NA
GABRG3-AS1	-0.111899565546401	NA
GABRP	-0.0244660275319419	NA
GABRQ	-0.105443557782611	NA
GABRR1	-0.0997285036146236	NA
GABRR2	-0.186839806076739	0.213137111040471
GABRR3	-0.133402498982812	NA
GAD1	-0.00030588102016349	NA
GAD2	-0.197451653927044	NA
GADD45A	-0.0940044079900106	0.882070403832244
GADD45B	-0.114913632673101	0.653295532547383
GADD45G	0.0863092925011077	0.888603445103943
GADD45GIP1	0.0258453288423439	NA
GADL1	-0.347857067078639	NA
GAGE1	-0.388650673289009	NA
GAK	0.120117911527228	0.520058528515494
GAL	-0.0872446632875352	NA
GAL3ST1	-0.0960488167035916	NA
GAL3ST2	-0.172931519327856	NA
GAL3ST3	0.0148874355937911	NA
GAL3ST4	0.422793271487686	0.240097630687487
GALC	0.065726250702224	0.668691056158914
GALE	0.0359675098410177	NA
GALK1	-0.195041800575746	NA
GALK2	-0.117803681639174	0.520058528515494
GALM	0.263761797070268	0.0707029613121264
GALNS	0.0798816215811984	0.615236107366572
GALNT1	0.297885631720522	0.440958471643801
GALNT10	0.295542991313412	0.403423768748029
GALNT11	-0.243514029853394	0.248572071603592
GALNT12	0.172053883629868	0.671722389213472
GALNT13	-0.0990786572010709	NA
GALNT14	0.0312114584077658	NA
GALNT15	0.837583824880184	0.217865789510314
GALNT16	0.244015494818954	NA
GALNT17	-0.143506547646695	NA
GALNT18	0.0204783495738123	NA
GALNT2	0.0872465179962454	0.694876026444837
GALNT3	-0.115988284909062	NA
GALNT5	0.131087676197602	NA
GALNT6	0.193421310501731	NA
GALNT7	0.42410082074182	0.170458653823126
GALNT8	-0.105846641477164	NA
GALNT9	-0.484713335442365	0.137457442415715
GALNTL5	-0.0185002338668272	NA
GALNTL6	-0.403442616012995	NA
GALNTL6-AS1	-0.00926977026588727	NA
GALP	-0.122439682212877	NA
GALR1	-0.0848265626919886	NA
GALR2	0.0283788569476418	NA
GALR3	-0.118915329431927	NA
GALT	-0.110568507984785	0.496781076399859
GAMT	0.107930800466102	0.701821602494219
GAN	-0.0548052367966028	NA
GANAB	0.18812473395782	0.278794658130068
GANC	0.01848887019597	NA
GAP43	0.549286745956432	NA
GAPDH	0.248136337546967	0.25471191606037
GAPDHS	0.0267549810461176	NA
GAPLINC	-0.143589589928226	NA
GAPT	0.222873278752161	NA
GAPVD1	-0.112803731741256	0.543931033497508
GAR1	-0.0220029161263682	0.919894640561931
GAREM1	0.428596665642368	0.315263009232158
GAREM2	0.00932230661747546	NA
GARNL3	-0.150306024693496	NA
GARS-DT	-0.102853343437671	NA
GARS1	0.275486099296675	0.0626699131092987
GART	-0.173402236842963	NA
GAS1	-0.0159635645081435	NA
GAS1RR	0.145497433335293	NA
GAS2	0.00484162943328137	NA
GAS2L1	0.533962845589103	0.0397628254614417
GAS2L2	-0.313573070654163	0.0835912221658444
GAS2L3	0.0906111280069064	0.778991296287177
GAS5	0.167168313875794	NA
GAS5-AS1	0.0481172326236887	NA
GAS6	0.207216227802833	0.597466940012082
GAS6-AS1	-0.188056681517653	NA
GAS7	-0.105150709570607	0.809653024493261
GAS8	-0.247364895045781	0.179621557196935
GAS8-AS1	0.0638376455790231	NA
GASK1A	0.114298059998966	NA
GASK1B	0.320632681165957	0.312130214760674
GAST	-0.129798157685594	0.433347630119957
GATA1	-0.172309282618568	0.211244958107821
GATA2	0.0722174102913984	0.729668565555379
GATA2-AS1	-0.104493230409668	NA
GATA3	-0.00253336824588679	NA
GATA3-AS1	-0.112783303925927	NA
GATA4	-0.0939266269417827	NA
GATA5	-0.0569650563512463	NA
GATA6	-0.0981204680322101	NA
GATA6-AS1	-0.213777395202028	NA
GATAD1	0.190430423946041	0.33789064588269
GATAD2A	-0.0312684770941711	0.847834331657531
GATAD2B	0.390356493735018	0.0912514861355115
GATB	0.0876714716115279	0.677415949933969
GATC	0.0267809135154318	0.892789039039176
GATD1	0.0989497031068716	0.616347212710456
GATD3A	0.229284582347062	0.243909295054238
GATM	-0.0582799422253424	NA
GAU1	-0.0571764188913964	NA
GBA2	0.0979515733611054	0.487630385989813
GBA3	0.0390954554955587	NA
GBAP1	0.293532700621824	0.296286811255483
GBAT2	-0.067858926503277	NA
GBE1	-0.167497768678874	0.462547169652501
GBF1	0.0953469264297091	NA
GBGT1	0.285121297155315	0.065606357448651
GBP1	-0.0438692387705046	0.920500677308598
GBP1P1	0.0832279003128038	NA
GBP2	-0.271893990184585	0.145302925642017
GBP3	-0.48835003323477	0.46966228997284
GBP4	0.0202591804207835	NA
GBP5	0.139508557026923	NA
GBP6	-0.138141283057365	NA
GBX1	-0.122414748131696	0.416785999072713
GBX2	-0.272403269382063	NA
GC	-0.0616599943053999	NA
GCA	0.523626222368135	0.216756587037799
GCAT	-0.0437905753504895	NA
GCC1	-0.20236696150529	NA
GCC2	-0.0403834184936356	0.776035987157943
GCC2-AS1	-0.127074491697265	NA
GCDH	0.0669929859052019	0.664528016817747
GCFC2	0.0486501609659884	0.769059321636152
GCG	0.0344271772204272	NA
GCGR	-0.0963471109654535	NA
GCH1	0.428504853772589	0.220254682594396
GCHFR	0.430991096469653	NA
GCK	-0.081692997260423	NA
GCKR	0.0187158403484773	NA
GCLC	-0.0993897735724358	0.71337560865398
GCLM	0.0595063701072345	0.868919963619788
GCM1	-0.153356251930806	NA
GCM2	-0.0374387327871655	NA
GCN1	0.0755075840519499	0.577488706577406
GCNA	-0.103147010306826	NA
GCNT1	0.180009403258196	0.567277849929904
GCNT2	0.160477516373319	NA
GCNT3	0.052169573738011	NA
GCNT4	-0.154422571414862	NA
GCNT7	-0.117698224630216	NA
GCSAM	-0.0470003379693069	NA
GCSAML	-0.116090194310894	NA
GCSAML-AS1	-0.0155894688733573	NA
GCSH	0.0097747238513648	0.964810989493647
GCSIR	-0.123349622854106	NA
GDA	-0.154795770802723	NA
GDAP1	-0.0246684071777956	0.899533237116154
GDAP1L1	-0.0750289216075535	NA
GDAP2	0.0426282801667011	0.828330120492646
GDE1	0.209098514885487	0.286568056730942
GDF10	-0.294398220725887	NA
GDF11	-0.176962273774055	NA
GDF15	-0.0987745128548196	NA
GDF2	-0.357392975393926	0.148436829232965
GDF3	-0.151025072823831	NA
GDF5	0.469753373010017	0.120784973456025
GDF9	0.0471853626867222	NA
GDI1	0.389516996641261	0.0917927477368264
GDI2	-0.0732826157250006	0.701821602494219
GDNF	0.0682803654119537	NA
GDPD1	0.0118560771652687	NA
GDPD2	-0.20656694413734	NA
GDPD3	0.163886154168293	0.558277065388836
GDPD5	0.324300122583637	0.259293212142618
GDPGP1	0.0870577054798636	NA
GEM	0.701303199362056	0.0833975521937558
GEMIN2	-0.0609109028553885	NA
GEMIN4	0.278725591626393	0.0941617339180887
GEMIN5	0.219906302807413	0.179487430843719
GEMIN6	0.380191203767539	0.0544212684536076
GEMIN7	0.0757252360847804	0.713218849475012
GEMIN8	0.0123113750278794	NA
GEN1	-0.0120570544582237	NA
GET1	0.407788993305294	0.147313534483392
GET3	0.639044301280943	0.0348659815442978
GET4	-0.213908682316146	NA
GFAP	-0.0179515937808716	NA
GFER	0.0760423085311652	0.736207145305758
GFI1	-0.131044562792148	NA
GFI1B	0.0284719205493706	NA
GFM1	-0.162476850592815	0.457207973645526
GFM2	-0.163855237292499	NA
GFOD1	-0.230267249885265	0.269363510481091
GFOD2	-0.0639060710610471	0.615208176419864
GFPT1	0.124360312358925	0.364504952463622
GFPT2	0.534402813861854	0.379502334625671
GFRA1	-0.185765356990411	0.356454327936918
GFRA2	-0.108237109892923	NA
GFRA3	-0.118127263106228	NA
GFRA4	-0.064877984433199	NA
GGA1	-0.0937655301827238	0.768443753922787
GGA2	0.47422901669117	0.0359921965647799
GGA3	0.341003736990108	0.0614696938046917
GGACT	0.0684813485520461	NA
GGCT	-0.103071230230231	0.621414082406621
GGCX	0.54146379562253	0.0391725789806208
GGH	0.676416828508627	0.118344077172466
GGN	0.0389596471283919	NA
GGNBP2	-0.277560069631123	0.128630074484098
GGPS1	0.276600344473418	0.0997635534723979
GGT1	-0.283485554380808	0.117328361900463
GGT5	0.294843509268694	0.505732793236582
GGT6	-0.073682074539394	NA
GGT7	-0.159783644246571	NA
GGTA1P	-0.251872039626715	0.436121567223121
GGTLC1	0.0358433578258293	NA
GH1	0.0283717941418749	NA
GH2	-0.0249856286129435	NA
GHDC	0.265511387374176	0.155350254421887
GHET1	-0.228058934619406	NA
GHITM	-0.0523291420285563	0.791426235282143
GHR	-0.881409027505869	0.041920729608467
GHRH	-0.237395268504528	NA
GHRHR	-0.103609709606609	NA
GHRL	-0.0934608156191867	NA
GHSR	-0.333072866681023	NA
GID4	0.0985645950152403	0.577647128936817
GID8	0.2218500962712	0.215485523133949
GIGYF1	-0.0552792098891999	0.779222375340215
GIGYF2	0.584508675782577	0.0496822648676874
GIHCG	0.176840929135474	NA
GIMAP1	0.209502143900496	0.568127920233947
GIMAP2	0.330408405132135	0.407256219463875
GIMAP4	-0.175799695086725	0.653295532547383
GIMAP6	-0.0657118631862641	0.867089537558701
GIMAP7	-0.63001403844652	0.13212613805804
GIMAP8	-0.138128020307829	0.596098561374207
GIN1	0.00201691701376294	0.991007105070938
GINM1	0.234165214146792	0.405992181716938
GINS1	0.147368996029579	0.73950503438314
GINS2	0.171291472559578	0.42013733262627
GINS3	-0.164030057272363	NA
GINS4	-0.131681804708423	NA
GIP	-0.290677614589976	NA
GIPC1	0.0487857942317849	0.802824409784151
GIPC2	0.105766747301798	NA
GIPC3	-0.163432115367793	NA
GIPR	-0.136728572732993	NA
GIT1	-0.216835500778588	0.513844550529284
GIT2	-0.126275488912778	NA
GJA1	0.0921590009147071	0.798419094218488
GJA10	0.0615370719382806	NA
GJA3	0.15683018744437	NA
GJA4	-0.111029688813204	0.71422111893597
GJA5	0.043398510630567	NA
GJA8	-0.40761504087747	0.101864291930106
GJB1	-0.0475735276375424	0.772141967550051
GJB2	3.34248298103042	0.0329685363767071
GJB3	-0.0882688907097133	NA
GJB4	-0.0698004010691893	NA
GJB5	-0.168368941637866	NA
GJB6	3.20564413540213	0.0541244972822139
GJC1	-0.0504921481241594	NA
GJC2	-0.261996533892755	0.109963415525337
GJD2	-0.379092149192574	0.0774798269731178
GJD3	0.214417832416937	NA
GJD4	-0.176788888531648	NA
GK	-0.0841038871685269	NA
GK2	0.00373370351328894	NA
GK3P	0.0342579030347405	NA
GK5	0.0550594852122521	NA
GKAP1	0.0102927454919675	NA
GKN1	0.00561589066447787	NA
GKN2	-0.172781409415575	NA
GLA	0.309818915619708	0.139765973292497
GLB1L	-0.0716867880877547	0.807849815193167
GLB1L2	0.065026538404692	NA
GLB1L3	-0.0721460203543378	NA
GLCCI1	-0.0289506125761658	NA
GLCE	0.162046760072454	0.235332331823639
GLDC	-0.213239550972379	NA
GLDN	-0.325336541673447	0.174357772026715
GLE1	-0.076228224199407	NA
GLG1	0.47227138276514	0.0874742921205506
GLI1	-0.292240765272871	NA
GLI2	0.14293311078136	NA
GLI3	0.328754127492767	0.115476866296155
GLI4	0.0114981510184657	NA
GLIDR	-0.28605160936976	0.241757334788442
GLIPR1	0.320262526404731	0.347015088486852
GLIPR1L1	-0.187736351447023	NA
GLIPR2	0.264418001439968	0.345884883492605
GLIS1	0.0985108741033729	NA
GLIS2	0.459082060604828	0.186255067761744
GLIS3	0.0993553101567617	0.844694488774656
GLIS3-AS1	-0.0352827638260793	NA
GLMN	0.090566638630051	NA
GLMP	0.719115782136679	0.137933830336219
GLO1	0.0207974564551758	0.935539274489812
GLOD4	-0.335543821604409	0.299669492686539
GLOD5	0.041908061941919	NA
GLP1R	-0.1919147788346	NA
GLP2R	-0.170270035231141	NA
GLRA1	-0.0634736747388782	NA
GLRA2	-0.00122530969909995	NA
GLRA3	-0.0674610089944414	NA
GLRB	0.19947301626854	NA
GLRX	-0.338387754159236	0.2566443615809
GLRX2	0.1624875834136	0.552788596201748
GLRX3	0.0920666286533534	0.587200509387256
GLRX5	0.0994135362097772	0.469627707264644
GLS	0.16235818121456	NA
GLS2	-0.044579693433449	NA
GLT1D1	0.227237779846296	0.339451933888191
GLT8D1	0.259931800025477	0.255104675225787
GLT8D2	0.22859618952341	0.402611624526178
GLTP	0.188426390956374	0.279040854722479
GLTPD2	-0.0529674294601294	NA
GLUD1	0.138354839354486	0.437021045337938
GLUD2	0.00806504254741558	NA
GLUL	0.572824558595462	0.299454663450897
GLYAT	-0.577988811880668	NA
GLYATL1	-0.0586454439188899	NA
GLYATL2	-0.108944288440448	NA
GLYCTK	-0.175839807894976	NA
GLYCTK-AS1	-0.148632238220442	NA
GLYR1	-0.0507117635250056	NA
GM2A	0.349695103732516	0.101065554800571
GMCL1	0.44249682947846	0.0575003936709668
GMDS	0.785570568108144	0.0977266361849318
GMDS-DT	0.112731776136042	NA
GMEB1	0.115658242190348	0.421717147337362
GMEB2	0.0846715468097079	0.571484876287425
GMFB	0.223769676423602	0.3962472650562
GMFG	-0.229277029250058	0.671722389213472
GMIP	0.0418676925616888	NA
GML	-0.156078946812421	NA
GMNC	-0.055559857448074	NA
GMNN	0.300373485129516	0.315205173565831
GMPPA	0.50155659976221	0.0941617339180887
GMPR	0.346181713017848	0.186977252920317
GMPR2	-0.319475541437977	0.126638419836249
GMPS	0.227037821693028	0.436023315374407
GNA11	0.316853486885864	0.119288819303665
GNA12	0.0247060926047595	0.881088276032124
GNA13	0.1971224328023	0.602041348776914
GNA14	0.144556550389789	NA
GNA14-AS1	-0.066115685299089	NA
GNA15	0.637492911923483	0.0302913828351502
GNAI1	-0.519847586094381	0.0978024747979173
GNAI2	0.159343187399434	0.375131364449559
GNAI3	0.185145828759805	0.503808408695087
GNAL	0.293986057847869	NA
GNAO1	0.00473355970873079	0.980862794254147
GNAQ	0.401659126628798	0.0722498051134182
GNAS	-0.203865622942791	0.414081750324141
GNAS-AS1	-0.042507894239213	NA
GNAT1	-0.236290540142376	NA
GNAT2	-0.0978612166237895	NA
GNAT3	-0.165706187479884	NA
GNAZ	0.0172606224790792	0.950395547395128
GNB1	0.402683744734073	0.084290697892842
GNB1L	-0.0890396965268163	NA
GNB2	0.445778781403641	0.0547547020879985
GNB3	-0.0992934955815121	0.525405711788187
GNB4	0.0532264794338424	0.778856729703836
GNB5	-0.0797352788486902	NA
GNE	0.37143374996841	0.0704005080493908
GNG11	-0.479391707346212	0.0981155319745913
GNG12	-0.113589071309935	0.829427665570435
GNG13	-0.00131232089267908	NA
GNG2	0.0401257079256512	NA
GNG3	0.0486038451783273	NA
GNG4	-0.0831230455424912	NA
GNG5	0.369567781131707	0.10931925581462
GNG7	0.0552849427262325	0.724218503725846
GNG8	-0.15840812078776	NA
GNGT1	-0.158355230244249	NA
GNGT2	-0.0754170610070464	0.63324283188732
GNL1	0.0649401285719975	NA
GNL2	-0.414951598740909	0.167986923713994
GNL3	-0.160606258011485	NA
GNL3L	0.0151747900588841	NA
GNLY	0.106261251045783	NA
GNMT	-0.0390065133925299	NA
GNPAT	-0.21837694295238	0.277542127260459
GNPDA1	0.658224674085917	0.164503000083647
GNPDA2	-0.0762039434318229	0.775577514970755
GNPNAT1	0.1894912973336	0.475474620440127
GNPTAB	-0.110841928945444	NA
GNPTG	0.333760602201817	0.133337512708725
GNRH1	-0.190507804623345	NA
GNRH2	-0.0432556732781997	0.792089742664477
GNRHR	0.0447125982989722	NA
GNRHR2	0.021173569508897	NA
GNS	0.144503337326365	0.600008621748987
GOLGA1	0.114956823756305	0.507132866614083
GOLGA2	0.152647458868774	0.263399327287365
GOLGA2P10	-0.102628594641279	0.557357474887735
